code,name,open,latestPrice,pe,pb,eps
ELP,Energy Company of Parana,6.2,6.18,5.117279,0.106558,1.207673
D,道明尼资源,70.71,71.85,15.78271,2.718506,4.55245
NGG,National Grid PLC,51.58,52.09,7.236225,7.667351,7.198505
DRD,DRDGOLD Ltd ADS,2.45,2.49,221.707781,1.690295,0.011231
ENR,劲量控股,57.84,58.59,28.037518,73.261761,2.0897
DTO,二倍做空原油ETN（德银）,47.56,47.5136,0.0,0.0,0.0
GOOS,加拿大鹅,55.66,56.96,228.47974,42.497906,0.2493
SPXU,标普500三倍做空ETF,32.56,33.18,0.0,0.0,0.0
NVO,诺和诺德,44.27,43.96,16.388938,10.976193,2.682297
SPXS,Direxion Daily S&P 500 Bear 3X,21.63,22.01,0.0,0.0,0.0
HSY,好时,103.29,104.39,21.342883,20.81078,4.891092
LEAF,Leaf Group Ltd,9.96,10.1,0.0,3.245001,-1.087908
PBR,巴西石油公司,13.84,13.91,29.434544,0.32156,0.472574
SPLP,Steel Partners Holdings LP Ltd,16.07,16.48,0.0,0.786379,-0.123505
PUMP,Propetro Holding Corp.,17.64,17.9,12.335894,3.043806,1.45105
NRG,NRG能源,36.68,37.2,0.0,-30.752856,-3.185348
MBI,MBIA Inc,10.75,10.92,0.0,0.897849,-5.910478
JHMU,John Hancock Exchange-Traded Fund Trust,28.76,28.92,0.0,0.0,0.0
JWN,诺德斯特龙,59.53,60.26,19.653075,8.910311,3.066187
HCC,Warrior Met Coal LLC,26.78,27.27,2.964681,4.571983,9.198293
AWK,美国水务,87.63,89.04,33.786603,2.801783,2.635364
DPK,Direxion Daily Developed Markets,13.24,13.33,0.0,0.0,0.0
TUR,土耳其ETF-iShares MSCI,22.19,22.11,0.0,0.0,0.0
ESV,恩斯克,8.37,8.48,0.0,0.43942,-1.348628
TV,墨西哥电视,16.76,17.0,28.780876,10.70444,0.59067
SKT,Tanger Factory Outlet Centers In,21.28,21.58,33.038061,3.677964,0.653186
IX,欧力士,80.48,80.38,7.166532,4.405132,11.216025
UTI,Universal Technical Institute In,2.59,2.64,0.0,0.953232,-1.103333
XLU,公共事业指数ETF-SPDR,52.74,53.63,103.745319,1.091857,0.516939
AZUL,Azul S.A.,19.53,19.22,10.22397,0.0,1.879896
CACI,CACI国际,182.07,185.02,15.12248,2.169694,12.234766
ASHR,德银沪深300指数ETF,24.28,24.54,0.0,0.0,0.0
CATO,加图商场,18.43,18.62,25.548496,1.342454,0.72881
CHD,丘奇＆德怀特,58.23,59.19,17.943873,6.539866,3.298619
HRB,H&R Block Inc,25.04,25.44,9.015148,27.230232,2.821917
GPC,Genuine Parts Co,97.62,99.23,21.717748,4.146466,4.569074
SPN,Superior Energy Services Inc,10.57,10.74,0.0,1.5765,-0.887372
EQS,Equus Total Return,2.02,2.02,14.985385,0.61875,0.134798
ASR,Grupo Aeroportuario del Sureste,195.03,197.64,19.837717,42.32187,9.96284
POST,Post Holdings,95.11,96.23,13.254319,2.089332,7.260275
WEC,威州能源,67.3,68.28,16.977245,2.215203,4.021854
COTY,科蒂,11.43,11.62,0.0,0.985835,-0.225156
ENO,"Entergy New Orleans, Inc.",24.66,25.09,4.645466,0.491997,5.400965
UGP,Ultrapar Participacoes S/A ADS,10.42,10.34,14.841374,0.62303,0.696701
IHC,独立控股,36.23,36.59,15.066567,1.247153,2.428556
VST,Vistra Energy Corp.,25.35,25.62,0.0,2.19257,-1.22441
VPU,Vanguard Utilities ETF,117.99,119.81,0.0,0.844297,-2.194237
CI,信诺保险,213.0,215.72,20.583601,3.560918,10.480187
POR,波特兰通用电气,45.31,46.0,21.358324,1.665302,2.153727
EBF,恩尼斯,19.5,19.66,14.139866,1.803783,1.390395
ICD,Independence Contract Drilling,4.9,4.92,0.0,0.822065,-0.504532
NMR,野村控股,4.94,4.93,10.596772,0.766148,0.465236
HUD,Hudson Ltd.,21.72,21.87,0.0,3.748781,-0.208624
BFAM,Bright Horizons Family Solutions,113.34,115.39,42.197225,8.936981,2.73454
USM,U.S. Cellular Corp,44.95,45.44,57.280008,0.981681,0.793296
IDU,iShares Trust Dow Jones U.S. Uti,134.16,136.33,89.898208,1.067736,1.516493
MIXT,MiX Telematics Limited,13.25,13.5,21.976233,58.542342,0.6143
KBWP,Powershares Kbw Property & Casua,63.5,64.0824,0.0,0.0,0.0
HBB,Hamilton Beach Brands Holding Company,21.4,21.55,17.609389,6.418549,1.223779
BAS,基本能源服务,10.67,10.82,0.0,1.011522,-3.985285
RDC,罗文,18.56,18.78,0.0,0.456254,-0.762703
FUTY,Fidelity MSCI Utilities Index ETF,34.87,35.4,0.0,0.0,0.0
BKH,黑山,58.66,59.44,13.586311,1.751484,4.374992
ES,Eversource Energy,61.54,62.4,19.606605,1.754039,3.182601
AT,Atlantic Power Corp,2.15,2.18,0.0,10.170009,-1.02
WPG,Washington Prime Group Inc.,6.43,6.56,19.685216,1.45615,0.333245
ED,爱迪生联合电气,76.56,77.66,15.213037,1.543984,5.104832
EQT,EQT corp,44.41,44.84,47.384101,1.01484,0.946309
MCK,麦克森药物批发,132.29,134.08,0.0,2.847379,-1.825507
PALL,ETFS Physical Palladium Shares,101.28,101.77,0.0,0.0,-12.37
CARS,Cars.com Inc.,27.2,27.36,10.513639,1.160443,2.602334
CANE,Teucrium Sugar Fund,7.35,7.4,0.0,0.0,-4.02
MKC.V,味好美,134.89,136.32,21.850994,5.786697,6.238618
MXE,墨西哥产权与收入基金,11.85,11.88,5.31067,0.92097,2.237006
TKC,土耳其移动通信,4.47,4.48,9.466815,2.804178,0.473232
BCRH,Blue Capital Reinsurance Holdings Ltd.,10.39,10.46,0.0,0.734812,-5.583252
EWZS,Ishares Msci Brazil Small Cap In,12.8,12.78,0.0,0.0,0.0
DXD,道指两倍做空ETF,28.34,28.73,0.0,0.0,0.0
TOLZ,ProShares DJ Brookfield Global Infrastructure ETF,41.38,41.85,0.0,0.0,0.0
EQGP,EQT GP Holdings LP,21.07,21.28,21.521906,49.501415,0.98876
DO,钻石钻探,19.74,19.92,0.0,0.737778,-0.517466
HCXZ,"Hercules Capital, Inc.",24.3784,24.449,19.032636,0.0,1.284583
EXC,爱克斯龙,43.24,43.81,11.020128,1.38674,3.975453
HDLV,UBS ETRACS Monthly Pay 2xLeveraged US High Dividend Low Volatility ETN,25.66,25.7916,0.0,0.0,0.0
DPLO,Diplomat Pharmacy Inc,18.28,18.54,373.398863,1.817542,0.049652
FRAC,Keane Group Inc.,13.07,13.2,16.860542,2.86331,0.782893
SPG,西蒙地产,170.49,171.28,23.606063,15.913769,7.255763
PBR.A,巴西石油,12.44,12.47,144.301983,0.1238,0.086416
RSX,俄罗斯ETF-Market Vectors,21.18,21.2,0.0,0.0,0.0
IIPR,Innovative Industrial Properties Inc,42.5,42.59,95.746161,2.10071,0.444822
SBB,ProShares Short SmallCap600,30.85,31.0942,0.0,0.0,-158.130005
APY,Apergy Corporation,44.61,45.17,25.33385,3.742403,1.78299
BRF,Market Vectors Brazil Small Cap,18.19,18.27,0.0,0.0,0.0
OZM,Och-Ziff Capital Management Grou,1.57,1.59,78.101975,-0.722339,0.020358
SNR,New Senior Investment Group Inc,5.51,5.59,0.0,1.118006,-0.407147
CZZ,科桑,7.13,7.22,8.861277,0.310375,0.814781
SR,Standard Register Co,72.55,73.35,15.985136,1.610512,4.588638
ARD,Ardagh Group S.A.,16.81,16.93,26.813856,-3.108886,0.63139
OGS,ONE Gas Inc,81.2,82.29,24.413081,2.136969,3.370734
SCI,Service Corp International,44.15,44.47,16.917591,5.433067,2.628625
FAZ,三倍做空金融ETF-Direxion,9.57,9.73,0.0,0.0,-1824.386963
FRO,Frontline,6.42,6.49,0.0,0.970347,-1.819707
GHC,Graham Holdings Company,577.02,583.44,9.808633,1.084104,59.482292
SBOW,SilverBow Resources Inc,27.43,27.73,6.567826,1.559611,4.222097
KB,韩国国民银行,49.35,48.97,6.063009,0.638805,8.076848
SJM,斯马克,101.9,102.95,8.695101,1.476431,11.84
UZC,United States Cellular Corp,25.15,25.34,31.94268,0.543914,0.793296
CLPR,Clipper Realty Inc.,12.97,13.19,0.0,3.431183,-0.281643
GFI,金田,2.46,2.48,0.0,0.745646,-0.531673
JXI,iShares S&P Global Utilities Sec,49.3097,49.64,10.362651,0.0,4.79028
JHS,JHS基金,13.13,13.29,199.253367,0.905571,0.066699
IDA,IDACORP Inc,98.58,99.74,22.052257,2.191775,4.522893
PXD,先锋自然资源,181.25,183.38,35.425694,2.721492,5.176469
BMA,Banco Macro S.A. ADS,40.95,40.96,5.169733,0.477481,7.92304
MOV,摩凡陀,38.97,39.31,1431.953983,1.963995,0.027452
DHT,DHT控股,5.0,5.02,0.0,0.819236,-0.401141
ADM,阿彻丹尼尔斯米德兰公司,50.49,51.07,14.876843,1.527835,3.432852
HOME,At Home Group Inc.,28.99,29.32,86.561935,2.803412,0.338717
PSQ,纳指反向ETF,29.82,30.17,0.0,0.0,0.0
HE,夏威夷电力,35.61,36.04,21.937781,1.865894,1.642828
VRS,Verso Paper Corp,33.3,33.57,29.601894,1.546609,1.134049
VXZ,中期波动率指数期货ETN,17.38,17.64,0.0,0.0,0.0
BT,英国电信,15.09,15.14,10.522183,2.247435,1.438865
DBD,迪堡金融设备,4.2,4.24,0.0,1.421311,-4.658967
NNY,纽约纽文市政价值基金,9.32,9.33,31.366405,0.950959,0.297452
BH.A,Biglari Holdings Inc.,895.36,906.9,22.226776,1.037007,40.802139
ATGE,DeVry Education Group Inc,45.51,46.05,83.814442,1.816526,0.549428
KFS,汇富金融服务,2.55,2.56,0.0,1.280448,-0.48
HDGE,Ranger Equity Bear ETF,7.6,7.68,0.0,0.0,0.0
BTAL,QuantShares US Market Neutral An,20.15,20.1651,0.0,0.0,0.0
SDS,标普500两倍做空ETF,33.36,33.76,0.0,0.0,-22.22464
NJR,新泽西能源,45.39,45.94,18.858204,2.796926,2.436075
DBA,农业指数ETF-PowerShares DB,17.22,17.35,0.0,0.962132,-1.809741
MUR,墨菲石油,33.67,33.99,0.0,1.259061,-0.807767
EDZ,新兴市场ETF-Direxion三倍做空,58.23,58.95,0.0,0.0,0.0
DRIP,Direxion Daily S&P Oil & Gas Exp. & Prod. Bear 3X Shares,5.17,5.28,0.0,0.0,0.0
AQUA,Evoqua Water Technologies Corp.,17.47,17.6,93.325135,5.582306,0.188588
VIXM,ProShares VIX Mid-Term Futures ETF,20.88,21.22,0.0,0.0,0.0
SDR,SandRidge Mississippian Trust II,1.31,1.32,6.130894,1.470067,0.215303
SRE,桑普拉能源,115.0,116.2,0.0,2.248346,-2.533383
MPW,Medical Properties Trust,14.17,14.29,14.948606,1.360146,0.955942
AMOV,America Movil,15.45,15.35,0.0,5.815776,-0.06392
ERUS,iShares MSCI Russia Capped ETF,34.45,34.44,0.0,0.0,0.0
CTK,触宝,8.99,9.1,0.0,0.0,0.0
AGRO,Adecoagro SA,7.25,7.3,0.0,1.704572,-0.197313
SDLP,Seadrill Partners LLC,3.62,3.66,1.704182,0.237823,2.147658
HOS,霍恩贝克离岸服务,5.45,5.49,16.536344,0.151359,0.331996
PE,Parsley Energy,30.02,30.26,33.623194,1.578989,0.899974
EVH,Evolent Health Inc,26.72,26.6,0.0,1.989584,-0.625265
NC,NACCO Industries Inc Cl A,33.67,33.34,5.73103,1.028509,5.817453
HLX,螺旋能源,10.09,10.21,21.934771,0.943737,0.465471
XEC,Cimarex Energy Co,98.25,99.18,15.89549,3.276432,6.239506
ROYT,Pacific Coast Oil Trust,2.77,2.81,14.438467,0.51434,0.194619
NLR,核能指数ETF-Market Vectors,53.0701,53.1101,0.0,0.0,0.0
OGE,OGE Energy Corp,36.62,37.03,11.484535,1.901247,3.224336
HII,Huntington Ingalls Industries,259.86,261.28,19.234455,6.661699,13.583957
ONE,精锐教育,8.61,8.58,0.0,10.607074,-1.424885
COLD,Americold Realty Trust,24.66,24.88,0.0,5.707349,-0.039998
CCR,CNX Coal Resources LP,18.99,19.15,9.754279,2.467509,1.963241
AM,美国贺卡公司,29.42,29.74,21.537459,3.664524,1.38085
KBA,KraneShares Bosera MSCI China A ETF,27.67,27.89,0.0,0.0,0.0
CVNA,Carvana Co.,52.64,53.87,0.0,28.286077,-4.608148
ITG,投资科技股份,27.67,27.94,0.0,2.595403,-1.454699
WM,美国废物管理,89.32,89.96,17.913739,6.370561,5.021844
NYT,纽约时报,24.07,24.3,194.4,4.090234,0.125
RJA,农业指数ETF-ELEMENTS,5.8,5.84,0.0,0.0,0.0
TIF,蒂芙尼,121.14,122.0,33.684787,4.885389,3.621813
VLP,Valero Energy Partners LP,39.5,40.02,14.58203,10.643142,2.744474
AES,爱依斯电力,14.56,14.66,0.0,2.931484,-0.329451
MZZ,ProShares UltraShort MidCap400,16.65,16.82,0.0,0.0,0.0
DXJF,WisdomTree Japan Hedged Financials Fund,25.58,25.45,0.0,0.0,0.0
AGR,"Avangrid, Inc.",46.45,47.07,39.057378,0.961009,1.20515
RM,Regional Management Corp,28.73,29.07,10.127494,1.325728,2.870404
KR,克罗格,28.6,29.07,4.745795,3.143608,6.125422
STAY,Extended Stay America Inc,18.92,19.05,17.974462,2.779936,1.059837
CROC,ProShares UltraShort Australian,54.8427,55.38,0.0,0.0,-0.96
ENLC,"EnLink Midstream, LLC",16.93,17.16,12.60108,1.66225,1.361788
NEW,朴新教育,9.1,9.09,0.0,7.193527,-2.505436
TPH,Tri Pointe Homes Inc.,12.08,12.2,7.372866,0.912958,1.654716
WLK,Westlake Chemical Corp,81.0,81.65,6.726949,1.974351,12.137747
WHD,Cactus Inc.,39.75,40.15,0.046628,15.041092,861.073975
DS,Drive Shack Inc,5.15,5.15,0.0,3.779746,-0.764936
PNM,PNM Resources Inc,39.12,39.52,43.462433,1.827297,0.909291
AZO,汽车地带,766.0,771.3,15.552449,-13.059321,49.593475
PPL,宾州电力,30.0,30.29,15.055091,1.939128,2.011944
ZTS,Zoetis Inc.,91.21,91.95,40.063631,22.489187,2.295099
CHU,中国联通(香港),11.49,11.51,36.106405,0.567579,0.31878
FLO,花苑食品,18.85,18.99,20.750606,3.085421,0.915154
SON,Sonoco Products Co,54.49,54.87,22.77582,3.091453,2.409134
RWM,罗素2000指数反向ETF,38.79,39.17,0.0,0.0,0.0
SJIU,"South Jersey Industries, Inc.",56.19,56.33,64.056131,0.0,0.879385
ECL,艺康集团,156.27,157.59,29.234418,5.800156,5.390564
KMB,金伯利,112.56,113.45,23.000865,-691.974424,4.932423
ELAN,Elanco Animal Health Inc,34.14,34.34,0.0,0.0,0.0
OSG,Overseas Shipholding ,3.17,3.22,5.236931,0.848706,0.614864
LKM,凌动智行,0.6321,0.646,0.0,0.162245,-0.052243
SOYB,Teucrium Soybean Fund,16.1,16.25,0.0,0.0,0.0
SRV,Cushing MLP Total Return Fund,11.81,11.94,21.70909,0.0,0.55
TDS,电话数据,31.41,31.57,22.657364,0.790025,1.393366
MEXX,Direxion Daily MSCI Mexico Bull 3X Shares,18.12,18.0,0.0,0.0,0.0
NBL,诺贝尔能源,31.47,31.69,17.353686,1.483939,1.826125
ITCB,Itau Corpbanca,15.33,15.3,38.202247,0.001598,0.4005
SHG,新韩金融,40.44,40.48,7.122232,0.621795,5.683612
KOL,Market Vectors-Coal ETF,15.33,15.34,0.0,0.0,0.0
PAC,太平洋航空,105.81,106.39,24.071551,58.57631,4.41974
AEB,Aegon NV Floating Rate,22.63,23.04,20.909642,1.721258,1.101884
O,Realty Income Corp,56.65,57.06,49.010137,2.213807,1.164249
MYY,ProShares Short MidCap400,42.92,43.1113,0.0,0.0,0.0
RBA,里奇兄弟拍卖,36.1,36.51,35.708278,5.037566,1.022452
FINZ,ProShares UltraPro Short Financial Select Sector,6.9,7.064,0.0,0.0,0.0
FET,Forum Energy Technologies,11.0,11.12,22.693322,0.850778,0.490012
EPHE,Ishares Msci Philippines Investa,29.02,29.12,0.0,0.0,0.0
NXE,Nexgen Energy Ltd.,2.24,2.24,0.0,5.549478,-0.0747
BRZU,Direxion Daily Brazil Bull 3X Shares,23.92,23.53,0.0,0.0,0.0
PAM,Pampa Energia S.A.,30.0,30.37,13.392424,5.638626,2.2677
PEI,宾夕法尼亚房地产投资信托,8.95,9.04,0.0,1.138071,-0.664271
CLH,Clean Harbors Inc,69.7,70.31,35.023172,3.396596,2.007528
TYBS,Direxion Daily 20+ Year Treasury,21.85,21.9132,0.0,0.0,0.0
KIM,金科,15.77,15.88,14.803256,1.236618,1.072737
EIX,爱迪生国际,68.81,69.3,53.918423,1.916862,1.285275
NRP,Natural Resource Partners L.P.,32.76,33.07,4.555541,1.043558,7.259291
BGS,B&G食品,26.14,26.38,9.174995,2.103101,2.875206
DAC,达那俄斯,1.16,1.15,1.911639,0.419103,0.601578
SHLX,Shell Midstream Partners,21.68,21.9,18.414674,-14.277536,1.189269
TBF,债券20+国债指数ETF-ProShares做空,24.15,24.22,0.0,0.0,0.0
OHI,Omega Healthcare Investors,32.12,32.4,69.787126,1.841129,0.464269
NSP,Insperity,114.9,115.53,44.079032,41.095014,2.620974
SXT,Sensient Technologies Corp,76.72,77.29,26.975871,4.002174,2.865153
SNX,新聚思,88.63,89.14,12.729276,1.517794,7.002755
MFG,瑞穗金融,3.53,3.52,7.659867,1.110682,0.459538
IFF,国际香料香精,137.03,138.57,36.791521,7.17174,3.766357
HP,赫尔默里奇和佩恩材料,71.84,71.93,17.284659,1.763948,4.161494
MLPC,C-Tracks ETNs based on Performan,15.0,14.982,0.0,0.0,0.0
EL,雅诗兰黛,136.5,138.31,45.936904,10.811046,3.010869
PCK,太平洋投资管理加利福尼亚地方收入基金,8.27,8.28,30.985937,0.982362,0.267218
EVRG,"Evergy, Inc.",55.09,55.72,23.889045,1.384011,2.33245
TAP,莫库酒业,61.65,61.89,8.459262,0.983503,7.316241
GEL,Genesis Energy L.P.,24.88,25.04,0.0,1.631477,-0.128311
CPL,CPFL能源,13.04,13.15,13.728606,1.366467,0.957854
SKF,金融股指数ETF-ProShares两倍做空,19.001,19.22,0.0,0.0,-38.669998
AIC,Arlington Asset Investment Corp,23.88,23.7974,0.0,1.883904,-1.556638
ACC,美国校园社区公司,40.75,41.0,51.861513,1.554496,0.790567
GHII,Guggenheim S&P High Income Infrastructure ETF,25.99,26.1569,5.94475,0.0,4.4
HCFT,Hunt Companies Finance Trust Inc,3.57,3.63,0.0,0.761618,-0.350771
AU,AngloGold Ashanti Ltd ADS,8.48,8.49,184.136893,1.333605,0.046107
TETF,ETF Industry Exposure & Financial Services ETF,19.5239,19.4502,0.0,0.0,0.0
FXU,First Trust Utilities AlphaDEX F,27.78,27.98,0.0,0.0,0.0
DGP,二倍做多黄金ETN(PowerShares),20.7,20.7,34.499999,0.0,0.6
DVYL,UBS AG (London Branch),73.65,73.533,0.0,0.0,0.0
CPK,切萨皮克气业,82.48,83.03,20.515569,2.677063,4.04717
PHX,潘汉德尔油气,18.4295,18.32,20.519897,2.378481,0.892792
MFCB,MFC Bancorp Ltd,6.07,6.12,0.0,0.357357,-3.042013
ABM,反导工业公司,31.56,31.85,25.119028,1.440112,1.267963
WSM,Williams-Sonoma Inc,62.35,62.63,19.978308,4.667167,3.1349
WTR,美国水务,36.74,37.04,26.642478,3.287811,1.390261
EHC,Encompass Health Corporation,76.01,76.83,25.028195,6.052839,3.069738
DWT,三倍做空原油ETN,4.98,4.99,0.0,0.0,0.0
ECCX,Eagle Point Credit Company Inc.,24.9293,25.0,11.946781,0.0,2.092614
MCS,马库斯,42.46,42.71,16.116008,2.570374,2.65016
GTX,Garrett Motion Inc.,16.15,16.37,0.0,0.0,0.0
FIT,Fitbit Inc.,5.02,5.04,0.0,1.821427,-1.50122
HR,医疗保健房地产信托,27.6,27.79,543.676038,1.968382,0.051115
CPE,卡隆石油,12.63,12.66,18.691892,1.280681,0.677299
AFTY,CSOP FTSE China A50 ETF,14.61,14.7666,0.0,0.0,0.0
GATX,GATX Corporation,88.19,88.74,6.747318,1.840613,13.151893
SM,SM Energy,32.6,32.99,16.825898,1.351817,1.960668
VESH,Virtus Enhanced Short U.S. Equity ETF,21.29,21.27,0.0,0.0,0.0
NXN,Nuveen New York Select Tax-Free,12.76,12.75,30.052751,0.915208,0.424254
BG,邦吉,68.55,68.93,0.0,1.769565,-0.249025
EZJ,ProShares Ultra MSCI Japan,41.41,40.92,0.0,0.0,0.0
BRT,BRT房地产信托,11.36,11.54,5.061828,0.910619,2.279809
PEG,公务集团,52.4,52.71,12.212357,1.88131,4.31612
AMX,美洲移动,15.45,15.46,93.6062,5.857453,0.16516
NYRT,New York REIT Inc.,17.91,18.07,0.0,0.325923,-5.003108
OMF,"OneMain Holdings, Inc",32.08,32.27,18.288032,1.255903,1.764542
SE,Sea Ltd,12.9,12.92,0.0,18.936468,-3.167076
PKX,浦项钢铁,61.38,60.87,6.958492,0.119605,8.747585
MOH,Molina Healthcare Inc,142.86,144.0,0.0,5.36413,-1.315907
DPG,Duff & Phelps Global Utility Inc,14.25,14.42,0.0,0.0,0.0
UTF,Cohen & Steers Infrastructure,22.24,22.36,23.057798,0.931469,0.969737
TVE,田纳西河谷管理局,24.01,24.234,0.0,0.001226,0.0
STC,Stewart Information Services Cor,44.63,44.9,23.649229,1.614584,1.898582
UIS,优利系统,19.65,19.82,18.653274,-0.792694,1.062548
COWB,Barclays iPath Bloomberg Livestock Subindex Total Return,48.2,48.376,0.0,0.0,-0.399
VGR,Vector Group Ltd.,13.11,13.22,21.755335,-3.724048,0.607667
PPT,普特南优先收入信托,5.29,5.29,15.699659,0.948378,0.33695
GNC,GNC Holdings,3.94,3.97,0.0,-2.005559,-2.535718
RNGR,Ranger Energy Services Inc.,8.0,8.0,0.0,0.729309,-0.827611
EEV,新兴市场ETF-ProShares UltraShort 两,50.33,50.68,0.0,0.0,0.0
RSG,共和废品处理,71.7,72.17,17.70605,2.994934,4.076008
EFX,艾可菲,128.62,129.22,30.784325,4.828294,4.197591
NIQ,Nuveenn Intermediate Duration Qu,11.95,12.13,0.0,0.0,0.0
AAT,American Assets Trust Inc,36.35,36.62,91.437529,2.124945,0.400492
RCP,Ready Capital Corp,25.5839,25.77,15.67054,0.0,1.644487
MGY,Magnolia Oil & Gas Corp,14.83,14.94,0.0,496.108134,-0.03927
ASHS,德银沪深中证500指数ETF,24.575,24.57,8.83813,0.0,2.78
OI,欧文斯伊利诺玻璃,18.97,19.14,22.352057,3.917714,0.856297
MDU,MDU Resources Group Inc,25.8,26.0,17.579565,2.07928,1.47899
NOMD,Nomad Foods Limited,19.41,19.17,16.327079,1.829365,1.174123
UMH,UMH Properties,15.17,15.23,0.0,3.248079,-0.526324
MODN,Model N Inc.,15.14,15.25,0.0,12.339323,-1.120149
SWX,Southwest Gas Corp,80.2,80.66,18.834626,2.050231,4.282538
HYDD,Direxion Shares ETF Trust,18.4701,18.5129,0.0,0.0,0.0
NGE,Global X Nigeria Index ETF,18.05,18.18,11.805195,0.0,1.54
WFT,Weatherford International Ltd,2.76,2.8,0.0,-2.05433,-2.726518
CBZ,CBIZ Inc,23.79,23.89,20.456079,2.2191,1.167868
LADR,Ladder Capital Corp,16.8,16.88,10.333076,1.256809,1.633589
CNC,Centene Corp,142.82,143.97,23.955669,2.785184,6.009851
HZN,Horizon Global Corp,7.01,7.06,0.0,10.349068,-5.506858
GDL,GDL Fund,8.81,8.9231,0.0,0.0,0.0
EROS,Eros International PLC,12.68,12.74,0.0,1.053935,-0.543098
HOG,哈雷戴维森,43.68,43.96,14.729386,3.354648,2.98451
NOC,诺斯罗普格鲁曼,318.58,320.34,24.942597,6.779956,12.843089
IFFT,"International Flavors & Fragrances, Inc.",55.17,55.55,0.0,0.0,0.0
WWE,World Wrestling Entertainment In,88.65,91.34,136.657149,24.320909,0.668388
NFG,National Fuel Gas Co,56.74,57.17,12.279922,2.549486,4.655567
FBR,Fibria Celulose纸业,18.64,18.67,23.80063,0.689215,0.784433
FXB,英镑ETF-CurrencyShares,127.04,127.22,0.0,0.0,-0.5
EVTC,Evertec Inc.,23.04,23.15,30.484514,8.419651,0.759402
STOR,STORE Capital,27.41,27.6,29.845484,1.643945,0.924763
DF,迪恩食品,7.21,7.27,48.756935,1.096718,0.149107
UGI,UGI Corp,54.92,55.33,13.744924,2.592025,4.025486
NEM,纽曼矿业,30.5,30.58,99.65684,1.508493,0.306853
FTS,Fortis Inc,31.78,32.09,18.240209,1.279474,1.7593
PEK,中国ETF-Market Vectors,37.72,37.99,0.0,0.0,0.0
CHGG,Chegg Inc,27.79,27.87,0.0,8.170614,-0.128711
EAB,Entergy Arkansas Inc Pfd,23.13,23.53,5.408953,0.388577,4.350195
EPR,娱乐房地产依托,67.21,67.67,22.637074,1.743428,2.989344
EIG,Employers控股,44.12,44.33,11.966249,1.518268,3.704586
RHP,Ryman Hospitality Properties,80.87,81.36,23.272351,11.047677,3.495994
LEMB,iShares Emerging Markets Local C,42.958,42.98,0.0,0.0,0.0
DOG,道指反向ETF,54.44,54.85,0.0,0.0,0.0
DHCP,Ditech Holding Corporation,4.21,4.2887,0.625844,0.232947,6.852665
CWEN.A,Clearway Energy Inc Class A,19.29,19.45,37.56342,1.079911,0.517791
EAI,"Entergy Arkansas, Inc",22.16,22.45,6.576823,0.370742,3.413502
WST,West Pharmaceutical Services Inc,119.35,120.39,59.142532,6.906368,2.035591
NMFC,New Mountain Finance Corp,13.48,13.59,10.496089,1.001588,1.294768
LYG,劳埃德,3.05,3.03,9.501768,0.833611,0.318888
MRT,Medequities Realty Trust Inc.,9.02,9.1,14.898493,0.82133,0.6108
ITUB,艾涛巴西联合银行,12.31,12.22,11.648602,0.629949,1.049053
XVZ,Barclays Bank iPath S&P 500 Dynamic VIX,19.27,19.1849,0.0,0.0,0.0
BXG,Bluegreen Vacations Corp,15.34,15.4,8.515519,2.767291,1.808463
CIO,City Office REIT Inc,12.23,12.33,12.764054,1.627102,0.965994
GIM,GIM环球基金,6.15,6.18,0.0,0.879754,-0.113571
MPLX,MPLX LP,35.33,35.58,20.169085,4.153438,1.764086
VMW,威睿,155.08,156.54,42.132802,6.156968,3.715395
IPG,埃培智,23.24,23.35,15.651666,4.346602,1.491854
FII,联邦投资,24.84,24.91,8.768579,3.141229,2.840825
NSA,National Storage Affiliates Trust,24.66,24.94,146.806922,2.169268,0.169883
WPX,WPX能源,20.15,20.32,0.0,2.304802,-0.998302
ADC,艾格里房产,51.41,51.69,26.759007,1.984669,1.931686
EHIC,一嗨租车,11.0,11.05,40.825978,1.169671,0.270661
TYO,Direxion Daily 7-10 Year Treasury Bear 3X Shares,15.85,15.87,0.0,0.0,0.0
JJGB,Barclays iPath Bloomberg Grains Subindex Total Return,47.85,48.1,0.0,0.0,-2.996428
YINN,三倍做多FTSE中国ETF-Direxion,20.83,20.65,0.0,0.0,0.0
PSA,公共存储公司,198.15,199.01,27.676138,7.119065,7.190671
EOG,依欧格资源,130.34,131.05,19.492769,4.349218,6.723006
MUFG,三菱日联金融,6.43,6.4,7.156755,0.653567,0.89426
PHYS,Sprott Physical Gold Trust,9.6,9.63,0.0,0.0,-0.83
WEAT,Teucrium Commodity Trust,6.4,6.42,0.0,0.0,0.0
AGQ,二倍做多白银ETF(ProShares),24.2,24.09,0.0,0.0,-10.92
DOC,Physicians Realty Trust,16.02,16.1,66.527824,1.207653,0.242004
PHI,菲律宾长途电话,25.7,25.86,34.542684,0.049587,0.748639
IQV,IQVIA,126.89,127.79,21.587388,3.515559,5.91966
NINE,Nine Energy Service Inc.,32.0,32.5,0.0,1.725107,-1.764211
SMFG,三井住友金融,8.31,8.23,8.111115,0.122201,1.014657
QHC,Quorum Health Corporation,4.94,4.96,0.0,-6.573962,-6.377797
SHW,宣伟公司,440.0,441.95,22.012586,10.955988,20.07715
