code,name,open,latestPrice,pe,pb,eps,2018-06,2018-03,2017-12,2017-09,net2018-06,net_radio2018-06,income2018-06,income_radio2018-06,net2018-03,net_radio2018-03,income2018-03,income_radio2018-03,net2017-12,net_radio2017-12,income2017-12,income_radio2017-12,net2017-09,net_radio2017-09,income2017-09,income_radio2017-09
CCNE,CNB金融,27.85,27.13,15.816457000000002,1.6594849999999999,1.715302,8441000.0_26.31%_29527000.0_9.59%,7097000.0_9.52%_27220000.0_4.86%,3451000.0_-31.53%_26151000.0_11.18%,7246000.0_12.94%_26848000.0_4.13%,8441000.0,26.31%,29527000.0,9.59%,7097000.0,9.52%,27220000.0,4.86%,3451000.0,-31.53%,26151000.0,11.18%,7246000.0,12.94%,26848000.0,4.13%
FGBI,"First Guaranty Bancshares, Inc",23.57,22.96,14.716279,1.432112,1.5601770000000001,4597000.0_56.79%_16461000.0_22.05%,3601000.0_10.77%_14728000.0_5.66%,2506000.0_-20.75%_15435000.0_19.65%,3062000.0_-9.38%_14810000.0_10.19%,4597000.0,56.79%,16461000.0,22.05%,3601000.0,10.77%,14728000.0,5.66%,2506000.0,-20.75%,15435000.0,19.65%,3062000.0,-9.38%,14810000.0,10.19%
SNDX,"Syndax Pharmaceuticals, Inc. ",6.69,6.39,0.0,2.121312,-3.0214849999999998,-18388000.0_-34.82%_379000.0_24.26%,-19398000.0_-49.55%_379000.0_24.26%,-19103000.0_-76.63%_1193000.0_291.15%,-15088000.0_-0.79%_305000.0_0.00%,-18388000.0,-34.82%,379000.0,24.26%,-19398000.0,-49.55%,379000.0,24.26%,-19103000.0,-76.63%,1193000.0,291.15%,-15088000.0,-0.79%,305000.0,0.00%
IOTS,Adesto Technologies Corp,4.77,4.51,0.0,3.9926459999999997,-0.30849099999999996,-5058000.0_-188.86%_18183000.0_35.57%,-1102000.0_60.29%_15302000.0_35.33%,-165000.0_90.42%_16154000.0_31.01%,-997000.0_75.55%_15239000.0_36.31%,-5058000.0,-188.86%,18183000.0,35.57%,-1102000.0,60.29%,15302000.0,35.33%,-165000.0,90.42%,16154000.0,31.01%,-997000.0,75.55%,15239000.0,36.31%
HWC,Hancock Whitney Corp.,46.32,44.56,14.989916000000001,1.298068,2.972665,71177000.0_36.18%_271000000.0_7.80%,72475000.0_47.87%_259000000.0_13.51%,55449000.0_6.98%_262000000.0_19.20%,58902000.0_26.08%_256000000.0_23.72%,71177000.0,36.18%,271000000.0,7.80%,72475000.0,47.87%,259000000.0,13.51%,55449000.0,6.98%,262000000.0,19.20%,58902000.0,26.08%,256000000.0,23.72%
XOMA,标记临床研究,15.7,15.3,6.359063,26.447567,2.406015,-1947000.0_-783.16%_2255000.0_-79.29%,-3806000.0_64.48%_463000.0_78.08%,-1319000.0_92.45%_5357000.0_922.33%,"26344000.0_310.33%_36183000.0_5,598.11%",-1947000.0,-783.16%,2255000.0,-79.29%,-3806000.0,64.48%,463000.0,78.08%,-1319000.0,92.45%,5357000.0,922.33%,26344000.0,310.33%,36183000.0,"5,598.11%"
GEVO,Gevo Inc.,3.95,3.72,0.0,0.30198800000000003,-16.18342,-11492000.0_-13.13%_9420000.0_24.90%,-2502000.0_57.84%_8243000.0_46.78%,-4386000.0_-91.61%_6680000.0_14.46%,-4153000.0_57.83%_7699000.0_10.87%,-11492000.0,-13.13%,9420000.0,24.90%,-2502000.0,57.84%,8243000.0,46.78%,-4386000.0,-91.61%,6680000.0,14.46%,-4153000.0,57.83%,7699000.0,10.87%
FBIZ,第一商业金融服务,22.06,21.15,13.651767000000001,1.066817,1.54925,3289000.0_74.39%_18005000.0_9.46%,3649000.0_7.42%_18280000.0_0.08%,4038000.0_1.76%_18749000.0_-19.22%,2584000.0_-3.04%_17639000.0_45.97%,3289000.0,74.39%,18005000.0,9.46%,3649000.0,7.42%,18280000.0,0.08%,4038000.0,1.76%,18749000.0,-19.22%,2584000.0,-3.04%,17639000.0,45.97%
SPAR,Spartan Motors,12.41,11.87,17.402524,2.342905,0.682085,3740000.0_232.74%_184000000.0_8.39%,4194000.0_481.62%_173000000.0_3.57%,2440000.0_159.30%_181000000.0_24.15%,13470000.0_390.89%_189000000.0_27.28%,3740000.0,232.74%,184000000.0,8.39%,4194000.0,481.62%,173000000.0,3.57%,2440000.0,159.30%,181000000.0,24.15%,13470000.0,390.89%,189000000.0,27.28%
FCSC,Fibrocell Science Inc.,1.92,1.85,15.260249,9.875482,0.12122999999999999,-2894000.0_79.36%_0_0,-2901000.0_42.06%_0_0,2900000.0_183.00%_0_0,-115000.0_95.00%_0_0,-2894000.0,79.36%,0,0,-2901000.0,42.06%,0,0,2900000.0,183.00%,0,0,-115000.0,95.00%,0,0
EVFM,Evofem Biosciences Inc.,3.81,3.77,0.0,18.501985,-0.23972100000000002,-23244000.0_-256.94%_0_0,"-69056000.0_-1,210.61%_0_0",-19493000.0_-43.47%_0_0,0_0_0_0,-23244000.0,-256.94%,0,0,-69056000.0,"-1,210.61%",0,0,-19493000.0,-43.47%,0,0,0,0,0,0
SBSI,Southside Bancshares,33.84,32.49,17.518905,1.516412,1.854568,20203000.0_39.51%_52837000.0_21.83%,16251000.0_8.42%_50008000.0_14.03%,10331000.0_-10.73%_46134000.0_17.42%,14511000.0_12.79%_43408000.0_-1.41%,20203000.0,39.51%,52837000.0,21.83%,16251000.0,8.42%,50008000.0,14.03%,10331000.0,-10.73%,46134000.0,17.42%,14511000.0,12.79%,43408000.0,-1.41%
PFIN,P & F Industries,8.1,8.11,0.0,0.646734,-0.12985,"305000.0_1,806.25%_16188000.0_5.40%",65000.0_208.33%_15742000.0_19.11%,"-846000.0_-1,486.89%_14617000.0_16.87%",5000.0_105.05%_15782000.0_7.85%,305000.0,"1,806.25%",16188000.0,5.40%,65000.0,208.33%,15742000.0,19.11%,-846000.0,"-1,486.89%",14617000.0,16.87%,5000.0,105.05%,15782000.0,7.85%
TPCO,Tribune Publishing Co,15.43,14.74,2.0697200000000002,1.379548,7.121736,0_0_0_0,0_0_0_0,-373000.0_-101.92%_434999999.99999994_2.26%,2056000.0_119.63%_353000000.0_-6.65%,0,0,0,0,0,0,0,0,-373000.0,-101.92%,434999999.99999994,2.26%,2056000.0,119.63%,353000000.0,-6.65%
FFNW,First Financial Northwest,15.25,14.73,10.620035000000001,0.999597,1.387001,3102000.0_66.06%_11192000.0_16.24%,6842000.0_191.89%_15630000.0_69.95%,2406000.0_-20.36%_11799000.0_15.74%,1861000.0_-28.59%_9606000.0_10.33%,3102000.0,66.06%,11192000.0,16.24%,6842000.0,191.89%,15630000.0,69.95%,2406000.0,-20.36%,11799000.0,15.74%,1861000.0,-28.59%,9606000.0,10.33%
PUB,People's Utah Bancorp,33.27,31.96,22.520364,2.2011689999999997,1.41916,10467000.0_61.18%_29569000.0_34.94%,9004000.0_38.08%_28215000.0_30.00%,593000.0_-90.94%_27723000.0_23.63%,6238000.0_-0.16%_22592000.0_4.12%,10467000.0,61.18%,29569000.0,34.94%,9004000.0,38.08%,28215000.0,30.00%,593000.0,-90.94%,27723000.0,23.63%,6238000.0,-0.16%,22592000.0,4.12%
PAVM,PAVmed Inc.,1.14,1.1,0.0,5.974915,-0.842366,-5146500.0_-420.01%_0_0,-2825400.0_33.83%_0_0,869800.0_150.85%_0_0,-5129299.999999999_-165.94%_0_0,-5146500.0,-420.01%,0,0,-2825400.0,33.83%,0,0,869800.0,150.85%,0,0,-5129299.999999999,-165.94%,0,0
VTVT,vTv Therapeutics Inc.,3.49,3.3,0.0,-0.726973,-1.4313069999999999,"-9596000.0_28.46%_2473000.0_18,923.08%","-9960000.0_30.28%_2064000.0_6,780.00%",-14592000.0_-6.43%_233000.0_513.16%,-12355000.0_8.52%_15000.0_-60.53%,-9596000.0,28.46%,2473000.0,"18,923.08%",-9960000.0,30.28%,2064000.0,"6,780.00%",-14592000.0,-6.43%,233000.0,513.16%,-12355000.0,8.52%,15000.0,-60.53%
MBTF,M B T Financial Corp,12.05,11.71,21.259715,2.236884,0.5508069999999999,4945000.0_35.85%_15236000.0_7.04%,3902000.0_22.70%_14420000.0_5.91%,-144000.0_-104.02%_14530000.0_1.05%,3933000.0_6.67%_14266000.0_0.08%,4945000.0,35.85%,15236000.0,7.04%,3902000.0,22.70%,14420000.0,5.91%,-144000.0,-104.02%,14530000.0,1.05%,3933000.0,6.67%,14266000.0,0.08%
CATY,国泰万通金控,40.8,39.14,14.889211999999999,1.540245,2.628749,73664000.0_43.27%_148000000.0_19.67%,63816000.0_30.39%_143000000.0_18.12%,25940000.0_-45.98%_143000000.0_21.60%,49746000.0_7.93%_141000000.0_24.93%,73664000.0,43.27%,148000000.0,19.67%,63816000.0,30.39%,143000000.0,18.12%,25940000.0,-45.98%,143000000.0,21.60%,49746000.0,7.93%,141000000.0,24.93%
FMBI,第一中西部银行,26.2,25.16,24.943886,1.377961,1.008664,29600000.0_-15.31%_153000000.0_-1.01%,33510000.0_46.62%_139000000.0_-7.54%,2347000.0_-88.67%_146000000.0_19.43%,38235000.0_34.62%_153000000.0_26.22%,29600000.0,-15.31%,153000000.0,-1.01%,33510000.0,46.62%,139000000.0,-7.54%,2347000.0,-88.67%,146000000.0,19.43%,38235000.0,34.62%,153000000.0,26.22%
CPST,凯普斯通涡轮,1.0,0.9490000000000001,0.0,2.3377689999999998,-0.17497000000000001,-4897000.0_-19.67%_21189000.0_10.13%,-1943000.0_53.47%_21061000.0_-8.11%,-323000.0_96.98%_22761000.0_12.76%,-3667000.0_37.48%_19774000.0_31.84%,-4897000.0,-19.67%,21189000.0,10.13%,-1943000.0,53.47%,21061000.0,-8.11%,-323000.0,96.98%,22761000.0,12.76%,-3667000.0,37.48%,19774000.0,31.84%
SBT,"Sterling Bancorp, Inc.",11.34,10.9,10.973898,1.900082,0.993266,15982000.0_78.81%_35034000.0_43.21%,15749000.0_51.20%_33591000.0_25.07%,6531000.0_6.59%_29141000.0_47.53%,12092000.0_21.64%_29966000.0_22.68%,15982000.0,78.81%,35034000.0,43.21%,15749000.0,51.20%,33591000.0,25.07%,6531000.0,6.59%,29141000.0,47.53%,12092000.0,21.64%,29966000.0,22.68%
ANCB,Anchor Bancorp,27.089000000000002,26.75,29.593294,0.9659979999999999,0.9039209999999999,1162000.0_77.40%_5573000.0_-1.42%,1388000.0_97.72%_5429000.0_6.98%,-1403000.0_-434.05%_5435000.0_8.07%,1044000.0_82.20%_5438000.0_5.49%,1162000.0,77.40%,5573000.0,-1.42%,1388000.0,97.72%,5429000.0,6.98%,-1403000.0,-434.05%,5435000.0,8.07%,1044000.0,82.20%,5438000.0,5.49%
TRMK,Trustmark Corporation,33.06,31.77,16.954172,1.356208,1.873875,39813000.0_65.65%_150000000.0_-1.32%,36830000.0_17.86%_145000000.0_1.62%,15768000.0_-45.48%_144000000.0_4.54%,34579000.0_11.61%_146000000.0_6.60%,39813000.0,65.65%,150000000.0,-1.32%,36830000.0,17.86%,145000000.0,1.62%,15768000.0,-45.48%,144000000.0,4.54%,34579000.0,11.61%,146000000.0,6.60%
SBCF,Seacoast Banking Corp of Florida,28.13,27.01,19.768907000000002,1.7708169999999999,1.366287,16964000.0_121.00%_60399000.0_13.44%,18027000.0_127.44%_60973000.0_30.38%,13047000.0_21.13%_73205000.0_57.93%,14216000.0_55.66%_56503000.0_20.51%,16964000.0,121.00%,60399000.0,13.44%,18027000.0,127.44%,60973000.0,30.38%,13047000.0,21.13%,73205000.0,57.93%,14216000.0,55.66%,56503000.0,20.51%
CHFS,CHF Solutions Inc.,1.12,1.08,0.22241999999999998,0.8673299999999999,4.855668,-4181000.0_-70.10%_1099000.0_27.20%,-4354000.0_-363.19%_1037000.0_15.09%,-7137000.0_-146.02%_831000.0_11.39%,-2847000.0_27.32%_957000.0_76.24%,-4181000.0,-70.10%,1099000.0,27.20%,-4354000.0,-363.19%,1037000.0,15.09%,-7137000.0,-146.02%,831000.0,11.39%,-2847000.0,27.32%,957000.0,76.24%
CRVL,CorVel Corp,55.64,53.64,26.138873999999998,5.568746,2.052116,11778000.0_34.22%_150000000.0_9.29%,8958000.0_12.16%_144000000.0_7.46%,9569000.0_35.75%_141000000.0_9.60%,8393000.0_20.73%_136000000.0_6.40%,11778000.0,34.22%,150000000.0,9.29%,8958000.0,12.16%,144000000.0,7.46%,9569000.0,35.75%,141000000.0,9.60%,8393000.0,20.73%,136000000.0,6.40%
UMPQ,Umpqua Holdings Corporation,20.23,19.41,14.859535000000001,1.0736219999999999,1.306232,65999000.0_15.34%_283000000.0_3.67%,78972000.0_71.67%_289000000.0_13.17%,81871000.0_18.18%_278000000.0_-5.15%,61333000.0_-0.77%_284000000.0_2.29%,65999000.0,15.34%,283000000.0,3.67%,78972000.0,71.67%,289000000.0,13.17%,81871000.0,18.18%,278000000.0,-5.15%,61333000.0,-0.77%,284000000.0,2.29%
TCBI,Texas Capital Bancshares,79.52,76.3,15.983754999999999,1.864409,4.7735970000000005,0_0_0_0,0_0_0_0,44742000.0_-7.53%_227999999.99999997_25.94%,58684000.0_37.35%_202999999.99999997_25.96%,0,0,0,0,0,0,0,0,44742000.0,-7.53%,227999999.99999997,25.94%,58684000.0,37.35%,202999999.99999997,25.96%
GSHD,Goosehead Insurance,28.66,27.54,0.33305799999999997,4.5541730000000005,82.688187,-23875400.0_-509.92%_14685400.0_35.67%,3767799.9999999995_66.17%_14506099.999999998_47.38%,0_0_0_0,0_0_0_0,-23875400.0,-509.92%,14685400.0,35.67%,3767799.9999999995,66.17%,14506099.999999998,47.38%,0,0,0,0,0,0,0,0
HTBK,Heritage Commerce Corp,15.22,14.63,28.69995,1.826154,0.509757,915000.0_-87.72%_25369000.0_-6.98%,8809000.0_34.74%_28037000.0_8.67%,1258000.0_-82.56%_29299000.0_13.46%,8583000.0_26.87%_28666000.0_14.14%,915000.0,-87.72%,25369000.0,-6.98%,8809000.0,34.74%,28037000.0,8.67%,1258000.0,-82.56%,29299000.0,13.46%,8583000.0,26.87%,28666000.0,14.14%
OPB,Opus Bank,26.5,25.61,19.108475,0.919602,1.340243,15464000.0_-15.21%_62663000.0_-19.51%,12904000.0_68.53%_61088000.0_-2.46%,1201000.0_106.34%_61658000.0_246.70%,20545000.0_780.07%_78866000.0_116.05%,15464000.0,-15.21%,62663000.0,-19.51%,12904000.0,68.53%,61088000.0,-2.46%,1201000.0,106.34%,61658000.0,246.70%,20545000.0,780.07%,78866000.0,116.05%
FFBC,第一金融银行股份,28.1,27.33,16.317908,1.32922,1.6748470000000002,36418000.0_60.18%_149000000.0_73.67%,30506000.0_24.95%_90447000.0_5.26%,24811000.0_6.51%_77101000.0_-8.60%,24826000.0_8.65%_90468000.0_7.60%,36418000.0,60.18%,149000000.0,73.67%,30506000.0,24.95%,90447000.0,5.26%,24811000.0,6.51%,77101000.0,-8.60%,24826000.0,8.65%,90468000.0,7.60%
SFBS,"ServisFirst Bancshares, Inc.",37.03,35.49,16.738718,2.882343,2.120234,33540000.0_38.80%_65860000.0_17.63%,32603000.0_44.78%_63166000.0_22.39%,21150000.0_-2.70%_56177000.0_15.70%,25259000.0_20.80%_58383000.0_18.56%,33540000.0,38.80%,65860000.0,17.63%,32603000.0,44.78%,63166000.0,22.39%,21150000.0,-2.70%,56177000.0,15.70%,25259000.0,20.80%,58383000.0,18.56%
TCBK,TriCo Bancshares,36.48,35.13,18.409219,2.085207,1.9082830000000002,15029000.0_10.60%_58681000.0_2.70%,13910000.0_15.16%_57512000.0_4.29%,2989000.0_-76.15%_55894000.0_-2.03%,11897000.0_-2.48%_56249000.0_-1.85%,15029000.0,10.60%,58681000.0,2.70%,13910000.0,15.16%,57512000.0,4.29%,2989000.0,-76.15%,55894000.0,-2.03%,11897000.0,-2.48%,56249000.0,-1.85%
STFC,State Auto Financial Corporation,31.45,30.15,0.0,1.533103,-0.291157,6000000.0_-31.03%_342000000.0_-3.94%,-2100000.0_36.36%_324000000.0_-6.20%,-5800000.0_-117.85%_363000000.0_-0.55%,-9500000.0_-194.06%_358000000.0_1.59%,6000000.0,-31.03%,342000000.0,-3.94%,-2100000.0,36.36%,324000000.0,-6.20%,-5800000.0,-117.85%,363000000.0,-0.55%,-9500000.0,-194.06%,358000000.0,1.59%
LBAI,拉扎德银行,17.64,16.95,14.014172,1.346252,1.20949,15838000.0_18.46%_47710000.0_4.39%,15255000.0_23.90%_46286000.0_0.19%,13175000.0_10.22%_46613000.0_8.49%,13723000.0_21.15%_45742000.0_8.11%,15838000.0,18.46%,47710000.0,4.39%,15255000.0,23.90%,46286000.0,0.19%,13175000.0,10.22%,46613000.0,8.49%,13723000.0,21.15%,45742000.0,8.11%
BBGI,比斯利,6.64,6.35,2.267775,0.641712,2.8001009999999997,4918600.0_25.94%_61625300.0_1.00%,-3161200.0_-142.23%_55153600.0_2.63%,69668900.0_67.86%_58523400.0_8.97%,6070200.0_258.26%_58902000.0_112.42%,4918600.0,25.94%,61625300.0,1.00%,-3161200.0,-142.23%,55153600.0,2.63%,69668900.0,67.86%,58523400.0,8.97%,6070200.0,258.26%,58902000.0,112.42%
CAAS,中汽系统,3.29,3.22,0.0,0.346583,-0.9108200000000001,996000.0_-88.79%_126000000.0_6.90%,4032000.0_-32.10%_134000000.00000001_12.33%,-38686000.0_-738.59%_144000000.0_-3.89%,5228000.0_-10.77%_118000000.0_25.09%,996000.0,-88.79%,126000000.0,6.90%,4032000.0,-32.10%,134000000.00000001,12.33%,-38686000.0,-738.59%,144000000.0,-3.89%,5228000.0,-10.77%,118000000.0,25.09%
FRME,第一招商股份,44.44,42.93,16.924089000000002,1.587546,2.536621,39634000.0_64.21%_101000000.0_28.53%,36679000.0_58.15%_96977000.0_32.01%,24383000.0_9.38%_96026000.0_34.43%,24358000.0_15.67%_91005000.0_25.28%,39634000.0,64.21%,101000000.0,28.53%,36679000.0,58.15%,96977000.0,32.01%,24383000.0,9.38%,96026000.0,34.43%,24358000.0,15.67%,91005000.0,25.28%
LGIH,LGI Homes Inc,40.71,38.8,5.934585,1.544202,6.537947,47608000.0_47.86%_420000000.0_29.51%,27302000.0_131.77%_279000000.0_71.27%,35640000.0_53.59%_405000000.0_71.00%,33687000.0_73.05%_366000000.0_69.16%,47608000.0,47.86%,420000000.0,29.51%,27302000.0,131.77%,279000000.0,71.27%,35640000.0,53.59%,405000000.0,71.00%,33687000.0,73.05%,366000000.0,69.16%
GSM,Ferroglobe PLC,6.94,6.63,10.642653,1.135522,0.622965,"66030000.0_6,503.00%_583000000.0_36.91%",35614000.0_538.87%_561000000.0_41.58%,6280000.0_102.55%_468000000.0_20.09%,-4987000.0_83.95%_451999999.99999994_23.83%,66030000.0,"6,503.00%",583000000.0,36.91%,35614000.0,538.87%,561000000.0,41.58%,6280000.0,102.55%,468000000.0,20.09%,-4987000.0,83.95%,451999999.99999994,23.83%
BMTC,布林摩尔银行,45.92,44.2,25.467299,1.647429,1.735559,14695000.0_55.78%_53544000.0_25.01%,15285000.0_69.01%_53651000.0_33.00%,-6200000.0_-165.90%_44780000.0_14.29%,10739000.0_14.56%_43689000.0_11.76%,14695000.0,55.78%,53544000.0,25.01%,15285000.0,69.01%,53651000.0,33.00%,-6200000.0,-165.90%,44780000.0,14.29%,10739000.0,14.56%,43689000.0,11.76%
BOCH,Bank of Commerce Holdings (CA),11.88,11.47,19.427047,1.438878,0.590414,3618000.0_63.78%_12542000.0_15.38%,3241000.0_43.92%_12327000.0_17.37%,7000.0_-99.70%_11723000.0_10.86%,2876000.0_21.56%_11579000.0_13.13%,3618000.0,63.78%,12542000.0,15.38%,3241000.0,43.92%,12327000.0,17.37%,7000.0,-99.70%,11723000.0,10.86%,2876000.0,21.56%,11579000.0,13.13%
GROW,美国全球投资者,1.5,1.39,32.565657,0.8241719999999999,0.042683,-366000.0_54.25%_1361000.0_-7.48%,"-1065000.0_-3,127.27%_1417000.0_-15.10%","884000.0_3,436.00%_1993000.0_21.38%",1236000.0_368.18%_1490000.0_-24.79%,-366000.0,54.25%,1361000.0,-7.48%,-1065000.0,"-3,127.27%",1417000.0,-15.10%,884000.0,"3,436.00%",1993000.0,21.38%,1236000.0,368.18%,1490000.0,-24.79%
PMBC,太平洋商业合众银行,8.66,8.33,7.684778,1.3799700000000001,1.083961,15369000.0_514.51%_13583000.0_14.85%,3707000.0_108.14%_13240000.0_19.92%,2412000.0_680.58%_12270000.0_30.31%,"3756000.0_112.30%_12985000.0_2,766.32%",15369000.0,514.51%,13583000.0,14.85%,3707000.0,108.14%,13240000.0,19.92%,2412000.0,680.58%,12270000.0,30.31%,3756000.0,112.30%,12985000.0,"2,766.32%"
SRAX,Social Reality Inc,3.3,3.12,0.0,2.7990619999999997,-0.910947,-2997799.9999999995_-661.26%_4697400.0_-21.44%,-3609600.0_7.94%_2110900.0_-60.37%,178100.0_113.25%_6487300.0_-43.65%,-4074300.0_-71.49%_5554200.0_-41.72%,-2997799.9999999995,-661.26%,4697400.0,-21.44%,-3609600.0,7.94%,2110900.0,-60.37%,178100.0,113.25%,6487300.0,-43.65%,-4074300.0,-71.49%,5554200.0,-41.72%
VBTX,"Veritex Holdings, Inc.",28.37,27.3,22.153085,1.298424,1.232334,10193000.0_181.96%_28712000.0_117.53%,10388000.0_235.31%_31205000.0_162.27%,3257000.0_2.13%_25519000.0_114.37%,5182000.0_53.54%_20354000.0_67.22%,10193000.0,181.96%,28712000.0,117.53%,10388000.0,235.31%,31205000.0,162.27%,3257000.0,2.13%,25519000.0,114.37%,5182000.0,53.54%,20354000.0,67.22%
NWBI,Northwest Bancshares,16.79,16.21,16.955251,1.3607879999999999,0.956046,26299000.0_-15.12%_102000000.0_-14.29%,24985000.0_40.79%_99346000.0_1.95%,22148000.0_-9.58%_118000000.0_11.54%,23591000.0_66.17%_105000000.0_13.21%,26299000.0,-15.12%,102000000.0,-14.29%,24985000.0,40.79%,99346000.0,1.95%,22148000.0,-9.58%,118000000.0,11.54%,23591000.0,66.17%,105000000.0,13.21%
WHLM,Wilhelmina International Inc.,6.83,6.5101,44.044301000000004,1.27747,0.147808,364000.0_800.00%_20596000.0_12.64%,"225000.0_2,400.00%_19716000.0_2.95%",180000.0_130.77%_17042000.0_-3.36%,26000.0_-88.55%_18718000.0_-10.47%,364000.0,800.00%,20596000.0,12.64%,225000.0,"2,400.00%",19716000.0,2.95%,180000.0,130.77%,17042000.0,-3.36%,26000.0,-88.55%,18718000.0,-10.47%
DLHC,DLH Holdings Corp,5.5212,5.47,57.153605000000006,1.737825,0.095707,1614000.0_70.79%_36131000.0_23.50%,1316000.0_34.42%_34401000.0_15.03%,-2851000.0_-979.94%_30215000.0_15.72%,1040000.0_-56.43%_30390000.0_12.06%,1614000.0,70.79%,36131000.0,23.50%,1316000.0,34.42%,34401000.0,15.03%,-2851000.0,-979.94%,30215000.0,15.72%,1040000.0,-56.43%,30390000.0,12.06%
KRNY,卡尼金融储蓄,13.52,12.99,54.746140000000004,0.9714389999999999,0.237277,7718000.0_75.25%_43232000.0_51.36%,5377000.0_32.18%_30182000.0_13.25%,1269000.0_-76.78%_29162000.0_4.87%,5232000.0_12.11%_29274000.0_14.71%,7718000.0,75.25%,43232000.0,51.36%,5377000.0,32.18%,30182000.0,13.25%,1269000.0,-76.78%,29162000.0,4.87%,5232000.0,12.11%,29274000.0,14.71%
SBRA,Sabra Healthcare REIT,22.13,21.19,9.209396,1.1099700000000001,2.300911,200999999.99999997_877.74%_164000000.0_153.28%,62481000.0_232.50%_167000000.0_165.81%,104000000.0_348.72%_166000000.0_169.41%,15069000.0_-40.47%_112000000.00000001_80.52%,200999999.99999997,877.74%,164000000.0,153.28%,62481000.0,232.50%,167000000.0,165.81%,104000000.0,348.72%,166000000.0,169.41%,15069000.0,-40.47%,112000000.00000001,80.52%
TOWN,Towne Bank,29.84,28.7,19.426807999999998,1.4047530000000001,1.4773399999999999,36138000.0_29.45%_134000000.00000001_13.30%,25943000.0_12.83%_124000000.0_21.14%,13286000.0_-33.04%_108000000.0_8.45%,28595000.0_10.69%_114999999.99999999_6.41%,36138000.0,29.45%,134000000.00000001,13.30%,25943000.0,12.83%,124000000.0,21.14%,13286000.0,-33.04%,108000000.0,8.45%,28595000.0,10.69%,114999999.99999999,6.41%
OZK,Bank Ozk,37.27,35.75,9.741219000000001,1.272163,3.669972,114999999.99999999_26.75%_242000000.0_6.41%,112999999.99999999_26.82%_241000000.0_12.11%,146000000.0_66.38%_236000000.0_9.81%,96047000.0_26.30%_235000000.0_18.95%,114999999.99999999,26.75%,242000000.0,6.41%,112999999.99999999,26.82%,241000000.0,12.11%,146000000.0,66.38%,236000000.0,9.81%,96047000.0,26.30%,235000000.0,18.95%
THFF,First Financial Corporation Indi,50.48,48.57,16.696241,1.4182379999999999,2.9090380000000002,15261000.0_82.72%_42290000.0_25.74%,8953000.0_-4.44%_34103000.0_-5.16%,2616000.0_-68.65%_34444000.0_1.62%,8794000.0_7.74%_34463000.0_3.24%,15261000.0,82.72%,42290000.0,25.74%,8953000.0,-4.44%,34103000.0,-5.16%,2616000.0,-68.65%,34444000.0,1.62%,8794000.0,7.74%,34463000.0,3.24%
HNRG,Hallador能源,6.36,6.11,6.860342999999999,0.733658,0.890626,-23000.0_-105.91%_56922000.0_-9.40%,2132000.0_-71.24%_67485000.0_6.57%,21357000.0_658.06%_68021000.0_-3.04%,3916000.0_-9.39%_74210000.0_12.70%,-23000.0,-105.91%,56922000.0,-9.40%,2132000.0,-71.24%,67485000.0,6.57%,21357000.0,658.06%,68021000.0,-3.04%,3916000.0,-9.39%,74210000.0,12.70%
SFNC,Simmons First National Corporation,28.61,27.45,15.584106,1.17998,1.76141,53562000.0_132.22%_166000000.0_57.16%,51312000.0_131.97%_163000000.0_66.46%,18903000.0_-29.91%_154000000.0_45.08%,28852000.0_23.15%_110000000.00000001_13.50%,53562000.0,132.22%,166000000.0,57.16%,51312000.0,131.97%,163000000.0,66.46%,18903000.0,-29.91%,154000000.0,45.08%,28852000.0,23.15%,110000000.00000001,13.50%
FCNCA,第一公民银行股份,448.45,430.39,16.053339,1.461932,26.809998999999998,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MTRX,Matrix Service Company,22.89,21.86,0.0,1.8517759999999999,-0.428854,"-14683000.0_-1,439.10%_293000000.0_0.43%",-5153000.0_61.83%_246000000.0_-2.23%,4532000.0_-13.68%_283000000.0_-9.51%,3824000.0_-59.07%_270000000.0_-21.03%,-14683000.0,"-1,439.10%",293000000.0,0.43%,-5153000.0,61.83%,246000000.0,-2.23%,4532000.0,-13.68%,283000000.0,-9.51%,3824000.0,-59.07%,270000000.0,-21.03%
MXWL,Maxwell Technologies,3.14,2.98,0.0,1.503083,-1.150012,-11302000.0_-11.70%_29464000.0_-20.59%,-9205000.0_11.48%_28416000.0_6.48%,-8752000.0_28.08%_30763000.0_16.53%,-13860000.0_-102.19%_35816000.0_40.42%,-11302000.0,-11.70%,29464000.0,-20.59%,-9205000.0,11.48%,28416000.0,6.48%,-8752000.0,28.08%,30763000.0,16.53%,-13860000.0,-102.19%,35816000.0,40.42%
STBZ,State Bank Financial Corporation,28.62,27.41,19.12342,1.5873030000000001,1.4333209999999998,18767000.0_23.44%_64654000.0_17.32%,17365000.0_50.24%_62109000.0_18.49%,5377000.0_-47.93%_65310000.0_33.89%,14436000.0_16.04%_53599000.0_12.12%,18767000.0,23.44%,64654000.0,17.32%,17365000.0,50.24%,62109000.0,18.49%,5377000.0,-47.93%,65310000.0,33.89%,14436000.0,16.04%,53599000.0,12.12%
