code,name,open,latestPrice,pe,pb,eps,2018-06,2018-03,2017-12,2017-09,net2018-06,net_radio2018-06,income2018-06,income_radio2018-06,net2018-03,net_radio2018-03,income2018-03,income_radio2018-03,net2017-12,net_radio2017-12,income2017-12,income_radio2017-12,net2017-09,net_radio2017-09,income2017-09,income_radio2017-09
MEN,黑石综合提升基金,9.82,9.82,29.718312,0.85655,0.330436,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IYW,iShares U.S. Technology ETF,186.83,187.28,5.922276,1.0522200000000002,31.622976,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNC,Centene Corp,142.94,142.99,23.792603,2.766225,6.009851,299000000.0_18.65%_12940000000.0_12.66%,338000000.0_156.06%_12597000000.0_12.41%,223000000.0_-13.90%_11643000000.0_8.75%,200999999.99999997_35.81%_11472000000.0_11.94%,299000000.0,18.65%,12940000000.0,12.66%,338000000.0,156.06%,12597000000.0,12.41%,223000000.0,-13.90%,11643000000.0,8.75%,200999999.99999997,35.81%,11472000000.0,11.94%
XOXO,XO集团,34.49,34.56,73.770648,4.686427,0.468479,5285000.0_274.56%_43152000.0_2.50%,3612000.0_181.09%_38307000.0_1.77%,440000.0_-87.14%_42333000.0_3.23%,3341000.0_75.10%_40237000.0_9.55%,5285000.0,274.56%,43152000.0,2.50%,3612000.0,181.09%,38307000.0,1.77%,440000.0,-87.14%,42333000.0,3.23%,3341000.0,75.10%,40237000.0,9.55%
TEI,邓普顿新兴市场基金,9.97,9.94,0.0,0.878339,-0.5797479999999999,-23026600.0_-217.24%_11781400.000000002_-0.23%,-23026600.0_-217.24%_11781400.000000002_-0.23%,9113000.0_0_11852400.0_0,9113000.0_-70.33%_11852400.0_15.27%,-23026600.0,-217.24%,11781400.000000002,-0.23%,-23026600.0,-217.24%,11781400.000000002,-0.23%,9113000.0,0,11852400.0,0,9113000.0,-70.33%,11852400.0,15.27%
ENBA,Enbridge Inc,24.85,24.89,17.525183,0.0,1.420242,1327000000.0_6.93%_10745000000.0_-3.34%,509999999.99999994_-46.03%_12726000000.0_14.18%,65000000.0_-92.33%_12888999999.999998_38.03%,1015000000.0_528.27%_9227000000.0_8.71%,1327000000.0,6.93%,10745000000.0,-3.34%,509999999.99999994,-46.03%,12726000000.0,14.18%,65000000.0,-92.33%,12888999999.999998,38.03%,1015000000.0,528.27%,9227000000.0,8.71%
MBG,SPDR Barclays Mortgage Backed,24.9,24.9,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FUN,雪松娱乐,54.66,54.87,16.64109,-44.19744,3.2972599999999996,19243000.0_-38.65%_380000000.0_-3.18%,-83400000.0_-28.80%_54727000.0_13.26%,57547000.0_946.78%_227999999.99999997_18.86%,191000000.0_9.33%_653000000.0_0.37%,19243000.0,-38.65%,380000000.0,-3.18%,-83400000.0,-28.80%,54727000.0,13.26%,57547000.0,946.78%,227999999.99999997,18.86%,191000000.0,9.33%,653000000.0,0.37%
NES,Nuverra Environmental Solutions,10.11,10.0,0.0,0.55423,-2.038653,-11176000.0_42.94%_48948000.0_17.84%,-32167000.0_10.55%_49669000.0_26.63%,-30902000.0_49.60%_46430000.0_29.76%,206999999.99999997_639.55%_48880000.0_37.92%,-11176000.0,42.94%,48948000.0,17.84%,-32167000.0,10.55%,49669000.0,26.63%,-30902000.0,49.60%,46430000.0,29.76%,206999999.99999997,639.55%,48880000.0,37.92%
UZB,United States Cellular Corp,25.15,25.08,31.614934,0.538333,0.793296,52000000.0_333.33%_974000000.0_1.14%,55000000.0_96.43%_942000000.0_0.64%,"274000000.0_5,580.00%_1027999999.9999999_2.29%","-298000000.0_-1,755.56%_963000000.0000001_-5.87%",52000000.0,333.33%,974000000.0,1.14%,55000000.0,96.43%,942000000.0,0.64%,274000000.0,"5,580.00%",1027999999.9999999,2.29%,-298000000.0,"-1,755.56%",963000000.0000001,-5.87%
DTY,DTE Energy Company,25.17,25.17,4.129633,0.45878900000000006,6.094972,236000000.0_34.86%_3159000000.0_10.65%,351000000.0_-10.91%_3753000000.0_15.98%,280000000.0_125.81%_3271000000.0_13.81%,263000000.0_-19.08%_3245000000.0000005_10.83%,236000000.0,34.86%,3159000000.0,10.65%,351000000.0,-10.91%,3753000000.0,15.98%,280000000.0,125.81%,3271000000.0,13.81%,263000000.0,-19.08%,3245000000.0000005,10.83%
USDP,USD Partners LP,10.13,10.15,12.899666999999999,3.505495,0.786842,6712000.0_-22.32%_28464000.0_5.91%,6600000.0_30.36%_27914000.0_0.78%,2203000.0_-44.31%_27233000.0_-1.13%,6427000.0_-49.91%_28863000.0_2.62%,6712000.0,-22.32%,28464000.0,5.91%,6600000.0,30.36%,27914000.0,0.78%,2203000.0,-44.31%,27233000.0,-1.13%,6427000.0,-49.91%,28863000.0,2.62%
RISE,Sit Rising Rate ETF,25.4214,25.46,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KMPA,Kemper Corporation 7.375% Subordinated Debentures due 2054,25.42,25.43,7.484911,0.637347,3.397502,37600000.0_2.73%_742000000.0_8.40%,"53800000.0_18,033.33%_693000000.0_6.39%",36900000.0_18.27%_697000000.0_8.50%,47700000.0_392.64%_690000000.0_7.74%,37600000.0,2.73%,742000000.0,8.40%,53800000.0,"18,033.33%",693000000.0,6.39%,36900000.0,18.27%,697000000.0,8.50%,47700000.0,392.64%,690000000.0,7.74%
KOL,Market Vectors-Coal ETF,15.2,15.28,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MOH,Molina Healthcare Inc,142.57,143.66,0.0,5.351465,-1.315907,202000000.0_187.83%_4673000000.0_-4.34%,107000000.0_38.96%_4481000000.0_-6.51%,-262000000.0_-457.45%_4842000000.0_17.55%,-97000000.0_-330.95%_4925000000.0_11.45%,202000000.0,187.83%,4673000000.0,-4.34%,107000000.0,38.96%,4481000000.0,-6.51%,-262000000.0,-457.45%,4842000000.0,17.55%,-97000000.0,-330.95%,4925000000.0,11.45%
PICB,PowerShares International Corpor,25.59,25.66,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FIF,First Trust Energy Infrastructur,15.54,15.54,9.25,0.0,1.68,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BND,债券指数ETF-Vanguard美国,77.74,77.89,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UBA,Urstadt Biddle Properties Inc.,20.73,20.78,38.588671000000005,2.0024669999999998,0.5385,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DIN,DineEquity,78.07,77.98,0.0,-6.181883999999999,-18.740759,12713000.0_-42.49%_184000000.0_-2.22%,17073000.0_9.48%_188000000.0_-1.72%,85536000.0_300.69%_149000000.0_-3.50%,"-451999999.99999994_-1,960.99%_145000000.0_-7.27%",12713000.0,-42.49%,184000000.0,-2.22%,17073000.0,9.48%,188000000.0,-1.72%,85536000.0,300.69%,149000000.0,-3.50%,-451999999.99999994,"-1,960.99%",145000000.0,-7.27%
ARMK,Aramark,41.51,41.66,20.186192000000002,3.608227,2.063787,72716000.0_11.25%_3972000000.0_10.53%,27716000.0_-60.54%_3939000000.0_8.77%,292000000.0_133.14%_3965000000.0_6.15%,112999999.99999999_35.61%_3654000000.0_3.11%,72716000.0,11.25%,3972000000.0,10.53%,27716000.0,-60.54%,3939000000.0,8.77%,292000000.0,133.14%,3965000000.0,6.15%,112999999.99999999,35.61%,3654000000.0,3.11%
PPT,普特南优先收入信托,5.32,5.24,15.551269,0.939415,0.33695,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KFY,光辉国际咨询顾问,46.98,47.24,40.228255,2.315687,1.174299,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IEF,债券指数ETF-iShares Barclays 7-10年,99.79,99.95,0.0,1.036022,-1.603834,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WMW,Elements ETN-Morningstar Wide Mo,33.17,33.2228,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALFA,Alphaclone Alternative Alpha ETF,47.9509,48.0407,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSG,麦迪逊花园,290.69,291.45,48.657334999999996,2.7193560000000003,5.989847,-50490000.0_42.27%_318000000.0_4.05%,7814000.0_143.79%_459999999.99999994_19.06%,188000000.0_227.39%_536000000.00000006_20.48%,-10867000.0_62.42%_245000000.00000003_34.87%,-50490000.0,42.27%,318000000.0,4.05%,7814000.0,143.79%,459999999.99999994,19.06%,188000000.0,227.39%,536000000.00000006,20.48%,-10867000.0,62.42%,245000000.00000003,34.87%
SYG,SPDR MFS Systematic Growth Equity ETF,84.93,84.86,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AGGY,WisdomTree Trust WisdomTree Barclays U.S. Aggregate Bond Enhanced Yield Fund,47.69,47.75,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GCC,GreenHaven Continuous Commodity,18.53,18.575,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MYF,黑岩市政债券投资基金,13.85,13.8761,63.073468000000005,0.9708700000000001,0.21999899999999997,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCHP,Schwab U.S. TIPs ETF,53.29,53.38,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RC,Ready Capital Corp,16.12,16.02,9.004401,0.9418209999999999,1.7791299999999999,15884000.0_42.42%_36775000.0_3.29%,18518000.0_93.76%_44204000.0_28.08%,12730000.0_-51.18%_37354000.0_3.73%,12374000.0_29.29%_34213000.0_45.31%,15884000.0,42.42%,36775000.0,3.29%,18518000.0,93.76%,44204000.0,28.08%,12730000.0,-51.18%,37354000.0,3.73%,12374000.0,29.29%,34213000.0,45.31%
EQLT,Workplace Equality Portfolio ETF,37.4842,37.5699,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RGA,Reinsurance Group of America,144.81,145.93,5.372375,1.079947,27.163031,204000000.0_-11.98%_3196000000.0_2.13%,100000000.0_-31.12%_3174000000.0_5.48%,1217000000.0_539.97%_3232000000.0_5.32%,227999999.99999997_14.53%_3145000000.0_8.44%,204000000.0,-11.98%,3196000000.0,2.13%,100000000.0,-31.12%,3174000000.0,5.48%,1217000000.0,539.97%,3232000000.0,5.32%,227999999.99999997,14.53%,3145000000.0,8.44%
PB,Prosperity Bancshares Inc,70.49,71.02,16.999658,1.260317,4.177731,81597000.0_19.03%_186000000.0_5.03%,74361000.0_8.45%_172000000.0_-4.66%,67138000.0_-2.41%_183000000.0_1.08%,67908000.0_-1.08%_178000000.0_-2.03%,81597000.0,19.03%,186000000.0,5.03%,74361000.0,8.45%,172000000.0,-4.66%,67138000.0,-2.41%,183000000.0,1.08%,67908000.0,-1.08%,178000000.0,-2.03%
LFC,中国人寿,10.88,10.94,10.839249,1.2186059999999999,1.009295,3044000000.0_-50.97%_141007000000.0_10.08%,13659000000.0_117.40%_264792000000.0_-2.54%,5535000000.0_-2.28%_102713000000.00002_13.27%,14725000000.0_349.76%_146177000000.0_26.46%,3044000000.0,-50.97%,141007000000.0,10.08%,13659000000.0,117.40%,264792000000.0,-2.54%,5535000000.0,-2.28%,102713000000.00002,13.27%,14725000000.0,349.76%,146177000000.0,26.46%
HMN,霍勒斯曼恩,43.61,43.93,10.221950999999999,1.334208,4.297614,5917000.0_161.70%_306000000.0_5.09%,20155000.0_31.58%_295000000.0_2.85%,125000000.0_532.24%_303000000.0_7.11%,26551000.0_-1.38%_290000000.0_-0.47%,5917000.0,161.70%,306000000.0,5.09%,20155000.0,31.58%,295000000.0,2.85%,125000000.0,532.24%,303000000.0,7.11%,26551000.0,-1.38%,290000000.0,-0.47%
YMLP,Yorkville High Income MLP ETF,21.8859,21.99,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OHI,Omega Healthcare Investors,33.01,33.1,71.294872,1.8809060000000002,0.464269,81986000.0_20.29%_220000000.00000003_-6.75%,87933000.0_-19.41%_220000000.00000003_-4.98%,65156000.0_-49.83%_221000000.0_-5.66%,-138000000.0_-267.43%_220000000.00000003_-2.23%,81986000.0,20.29%,220000000.00000003,-6.75%,87933000.0,-19.41%,220000000.00000003,-4.98%,65156000.0,-49.83%,221000000.0,-5.66%,-138000000.0,-267.43%,220000000.00000003,-2.23%
SH,标普500反向ETF,27.64,27.64,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VMO,范·卡本市政债券投机基金,11.1,11.1,23.313548,0.843002,0.47611800000000004,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BIT,BlackRock Multi-Sector Income Tr,16.67,16.65,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TPVY,Triplepoint Venture Growth BDC Corp,25.07,25.045,18.317401999999998,0.0,1.3672790000000001,8395000.0_5.98%_16202000.0_5.87%,7943000.0_110.30%_12619000.0_-11.53%,3850000.0_-44.56%_11065000.0_4.88%,3679000.0_-67.83%_10419000.0_-8.36%,8395000.0,5.98%,16202000.0,5.87%,7943000.0,110.30%,12619000.0,-11.53%,3850000.0,-44.56%,11065000.0,4.88%,3679000.0,-67.83%,10419000.0,-8.36%
ENFR,Alerian Energy Infrastructure ET,22.37,22.3201,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EEMD,AAM S&P Emerging Markets Sector High Dividend ETF,22.31,22.3,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MUS,黑岩多控股保险基金,11.23,11.23,70.187064,0.841081,0.160001,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTBB,Qwest Corporation,22.47,22.51,0.0,0.090764,0.0,426999999.99999994_59.33%_2101000000.0000002_-1.50%,380000000.0_36.69%_2130000000.0_-1.48%,846000000.0000001_255.46%_2114000000.0_-4.26%,265000000.0_3.92%_2141000000.0_-3.82%,426999999.99999994,59.33%,2101000000.0000002,-1.50%,380000000.0,36.69%,2130000000.0,-1.48%,846000000.0000001,255.46%,2114000000.0,-4.26%,265000000.0,3.92%,2141000000.0,-3.82%
IRET,IRET房产信托,5.63,5.63,5.662884,1.346984,0.994193,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RES,RPC Inc,16.85,16.89,16.077277,3.83965,1.050551,59943000.0_36.73%_468000000.0_17.33%,"52130000.0_1,334.51%_436000000.00000006_46.36%",57703000.0_373.38%_426999999.99999994_93.35%,57334000.0_247.23%_471000000.0_167.79%,59943000.0,36.73%,468000000.0,17.33%,52130000.0,"1,334.51%",436000000.00000006,46.36%,57703000.0,373.38%,426999999.99999994,93.35%,57334000.0,247.23%,471000000.0,167.79%
BBH,VanEck Vectors Biotech ETF,128.93,129.58,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPMO,PowerShares S&P 500 Momentum Portfolio,39.24,39.44,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VGM,范·卡本市政债券分级投资信托,11.28,11.29,0.0,0.828909,-0.036858999999999996,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HCI,Homeowners Choice Inc,44.98,45.2,0.0,2.1969220000000003,-0.86429,6403000.0_-32.90%_58813000.0_-12.97%,10791000.0_-10.22%_57739000.0_-14.73%,12091000.0_162.39%_61623000.0_-14.85%,-40546000.0_-457.77%_47490000.0_-29.89%,6403000.0,-32.90%,58813000.0,-12.97%,10791000.0,-10.22%,57739000.0,-14.73%,12091000.0,162.39%,61623000.0,-14.85%,-40546000.0,-457.77%,47490000.0,-29.89%
BAR,GraniteShares Gold Trust,118.52,118.78,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WCG,WellCare Health Plans Inc,310.63,311.18,28.581540999999998,5.820275,10.887446,152000000.0_104.59%_4639000000.0_7.76%,102000000.0_51.11%_4646000000.0_17.50%,60700000.0_35.19%_4345000000.0_23.50%,172000000.0_150.15%_4403000000.0_22.85%,152000000.0,104.59%,4639000000.0,7.76%,102000000.0,51.11%,4646000000.0,17.50%,60700000.0,35.19%,4345000000.0,23.50%,172000000.0,150.15%,4403000000.0,22.85%
MQT,黑岩综合产业,11.35,11.36,29.978201000000002,0.849392,0.378942,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YLD,Principal Exchange-Traded Funds Principal EDGE Active Income ETF,40.43,40.3898,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PNM,PNM Resources Inc,39.85,39.95,43.935328000000005,1.8471790000000001,0.909291,42317000.0_2.96%_352000000.0_-2.76%,18667000.0_-29.06%_318000000.0_-3.73%,-50717000.0_-279.27%_333000000.0_-1.08%,78195000.0_33.84%_420000000.0_4.88%,42317000.0,2.96%,352000000.0,-2.76%,18667000.0,-29.06%,318000000.0,-3.73%,-50717000.0,-279.27%,333000000.0,-1.08%,78195000.0,33.84%,420000000.0,4.88%
ATI,阿利根尼,28.47,28.62,0.0,1.8686169999999998,-0.045794999999999995,75600000.0_464.18%_1010000000.0_14.69%,60500000.0_186.73%_978999999.9999999_13.06%,5200000.0_-62.04%_910000000.0_14.29%,-119000000.0_77.35%_869000000.0_12.80%,75600000.0,464.18%,1010000000.0,14.69%,60500000.0,186.73%,978999999.9999999,13.06%,5200000.0,-62.04%,910000000.0,14.29%,-119000000.0,77.35%,869000000.0,12.80%
IYH,iShares U.S. Healthcare ETF,199.69,200.47,10.233935,1.341785,19.588751000000002,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DTJ,DTE Energy Company,22.89,22.97,3.7686800000000003,0.418688,6.094972,236000000.0_34.86%_3159000000.0_10.65%,351000000.0_-10.91%_3753000000.0_15.98%,280000000.0_125.81%_3271000000.0_13.81%,263000000.0_-19.08%_3245000000.0000005_10.83%,236000000.0,34.86%,3159000000.0,10.65%,351000000.0,-10.91%,3753000000.0,15.98%,280000000.0,125.81%,3271000000.0,13.81%,263000000.0,-19.08%,3245000000.0000005,10.83%
EFZ,ProShares Short MSCI EAFE,26.86,26.6962,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NFRA,FlexShares STOXX Global Broad In,46.35,46.63,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KOIN,Innovation Shares NextGen Protocol ETF,25.9129,25.857,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EQM,EQT Midstream Partners,52.84,52.91,10.076642,2.6029430000000002,5.250757,162000000.0_16.48%_270000000.0_37.06%,180000000.0_25.50%_287000000.0_43.23%,147000000.0_8.06%_225000000.0_15.13%,143000000.0_12.94%_206999999.99999997_17.21%,162000000.0,16.48%,270000000.0,37.06%,180000000.0,25.50%,287000000.0,43.23%,147000000.0,8.06%,225000000.0,15.13%,143000000.0,12.94%,206999999.99999997,17.21%
PBB,Prospect Capital Corporation,24.91,24.9374,30.045060999999997,2.627652,0.83,113999999.99999999_123.39%_174000000.0_4.40%,51859000.0_166.05%_163000000.0_-4.79%,122000000.0_20.67%_162000000.0_-11.49%,11973000.0_-85.29%_159000000.0_-11.82%,113999999.99999999,123.39%,174000000.0,4.40%,51859000.0,166.05%,163000000.0,-4.79%,122000000.0,20.67%,162000000.0,-11.49%,11973000.0,-85.29%,159000000.0,-11.82%
XLV,健康照护类股ETF-SPDR,94.0,94.41,11.473719000000001,1.265907,8.22837,0_0_0_0,43055900.0_-86.20%_68792300.0_9.99%,43055900.0_-86.20%_68792300.0_9.99%,847000000.0000001_105.90%_72596700.0_37.81%,0,0,0,0,43055900.0,-86.20%,68792300.0,9.99%,43055900.0,-86.20%,68792300.0,9.99%,847000000.0000001,105.90%,72596700.0,37.81%
TMK,托马科,88.47,88.85,6.674015,1.7907849999999998,13.312826000000001,184000000.0_31.48%_1085000000.0_5.41%,174000000.0_30.00%_1069999999.9999999_4.58%,1027000000.0_660.74%_1057000000.0_8.41%,153000000.0_0.96%_1046000000.0000001_5.68%,184000000.0,31.48%,1085000000.0,5.41%,174000000.0,30.00%,1069999999.9999999,4.58%,1027000000.0,660.74%,1057000000.0,8.41%,153000000.0,0.96%,1046000000.0000001,5.68%
EDOW,First Trust Dow 30 Equal Weight ETF,23.66,23.6096,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLGE,Credit Suisse FI Large Cap Growth Enhanced ETN,283.0,281.4,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MINC,AdvisorShares Newfleet Multi-sec,47.73,47.8193,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FXY,日元ETF-CurrencyShares,84.36,84.67,0.0,0.0,-0.43592,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRT,Startek Inc,6.0,6.05,0.0,6.349343,-1.075684,-3705000.0_-768.77%_59717000.0_-19.28%,-10026000.0_-659.17%_66614000.0_-14.21%,-2451000.0_-305.62%_71600000.0_-7.17%,-1172000.0_-236.92%_69372000.0_-11.41%,-3705000.0,-768.77%,59717000.0,-19.28%,-10026000.0,-659.17%,66614000.0,-14.21%,-2451000.0,-305.62%,71600000.0,-7.17%,-1172000.0,-236.92%,69372000.0,-11.41%
NUM,纽文密西根基金,12.22,12.18,25.53138,0.804693,0.47706000000000004,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VRP,PowerShares Variable Rate Preferred Portfolio,24.68,24.63,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DEA,Easterly Government Properties Inc,18.57,18.55,179.868316,1.220306,0.103131,1719000.0_42.89%_36972000.0_20.81%,1815000.0_17.78%_35974000.0_20.37%,2100000.0_-5.53%_36325000.0_26.34%,926000.0_-17.91%_33858000.0_25.52%,1719000.0,42.89%,36972000.0,20.81%,1815000.0,17.78%,35974000.0,20.37%,2100000.0,-5.53%,36325000.0,26.34%,926000.0,-17.91%,33858000.0,25.52%
SWJ,Stanley Black & Decker Inc,24.67,24.74,3.6427050000000003,0.507616,6.791656,293000000.0_5.69%_3644000000.0_10.86%,170000000.0_-56.79%_3209000000.0000005_12.36%,281000000.0_9.89%_3413000000.0000005_16.88%,274000000.0_10.12%_3299000000.0_14.46%,293000000.0,5.69%,3644000000.0,10.86%,170000000.0,-56.79%,3209000000.0000005,12.36%,281000000.0,9.89%,3413000000.0000005,16.88%,274000000.0,10.12%,3299000000.0,14.46%
RHI,罗伯特哈夫,67.78,68.08,24.663173,7.384438,2.760391,109000000.00000001_36.11%_1457000000.0_11.36%,96167000.0_22.47%_1395000000.0_8.39%,47047000.0_-39.52%_1346000000.0_6.42%,84700000.0_-6.48%_1325000000.0_-1.03%,109000000.00000001,36.11%,1457000000.0,11.36%,96167000.0,22.47%,1395000000.0,8.39%,47047000.0,-39.52%,1346000000.0,6.42%,84700000.0,-6.48%,1325000000.0,-1.03%
GAL,Spdr Ssga Global Allocation Etf,37.82,37.8809,0.0,0.0,0.0,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MYC,黑岩市加州市政债券基金,12.48,12.45,49.127734000000004,0.8237120000000001,0.253421,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SE,Sea Ltd,12.55,12.69,0.0,18.599364,-3.167076,-250999999.99999997_-172.24%_184000000.0_80.98%,-216000000.0_-195.81%_155000000.0_65.04%,-263000000.0_-264.28%_125000000.0_40.86%,-133000000.0_-102.51%_94094000.0_3.94%,-250999999.99999997,-172.24%,184000000.0,80.98%,-216000000.0,-195.81%,155000000.0,65.04%,-263000000.0,-264.28%,125000000.0,40.86%,-133000000.0,-102.51%,94094000.0,3.94%
PFD,弗莱厄蒂克伦兰保富所得基金,12.75,12.75,42.999945000000004,0.9390940000000001,0.296512,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BCM,iPath Pure Beta Broad Commodity,30.1373,30.156,0.0,0.0,-0.23,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NFJ,AllianzGI NFJ Dividend Interes,12.77,12.81,11.625216,0.8710319999999999,1.101915,0_0_0_0,0_0_0_0,0_0_0_0,0_0_0_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
