code,open,name,pe,pb,eps,net2018-06,net_radio2018-06,income2018-06,income_radio2018-06,net2018-03,net_radio2018-03,income2018-03,income_radio2018-03,net2017-12,net_radio2017-12,income2017-12,income_radio2017-12,net2017-09,net_radio2017-09,income2017-09,income_radio2017-09,count,grow_3,grow_6,grow_radio_3,grow_radio_6,month_3_rs,month_6_rs,price,vol_radio,volume_3,volume_6,year
HXL,68.0,赫氏,21.294105,4.270935,3.2079299999999997,68800000.0,0.1169,547000000.0,0.1144,61600000.0,-0.0464,540000000.0,0.128,88100000.0,0.4807,512000000.0,0.0583,69700000.0,0.022000000000000002,492000000.0,-0.018000000000000002,252,-0.6066666666666691,0.8666666666666648,-0.008521555991202084,0.014827309622633622,-0.020734222537072213,-0.00309314501087792,67.44,-0.26093514862506606,7728141.0,10456648.0,21
MVO,11.466,MV Oil Trust,12.406417,8.420519,0.935,4197500.0,0.46,0.0,0.0,2530000.0,0.8333,0.0,0.0,1437500.0,-0.2188,0.0,0.0,2587500.0,1.0455,0.0,0.0,142,0.5792666666666667,0.6399999999999993,0.05399366875164078,0.07003658475383022,0.041965193552374325,0.05492897151560223,12.43,-0.19862999335966167,649672.0,810701.6666666666,11
LLL,211.41,L-3通信,18.66504,3.050271,11.358132000000001,379000000.0,0.8309,2583000000.0,0.083,208000000.0,0.2381,2371000000.0,0.0215,293000000.0,0.526,1526000000.0,-0.096,25000000.0,-0.8344,2646000000.0,0.0563,246,-1.6133333333333344,5.889999999999996,-0.0075468657940777695,0.03126250507790338,-0.019905541009999864,0.015184816297776406,210.28,-0.5369950515361638,7292736.0,15750881.333333334,20
GSK,39.96,葛兰素史克,41.973967,19.837194,0.95726,475000000.0,6.5233,7310000000.0,-0.0014,759000000.0,-0.3794,7222000000.0,-0.0219,-363000000.0,-2.1451,7639000000.0,0.006999999999999999,1395000000.0,0.5763,7843000000.0,0.0399,252,-0.426666666666667,0.5766666666666703,-0.010403707101165246,0.014434587468295424,-0.02784161754339579,-0.0049578821100227264,39.81,-0.3353201024977823,33429518.0,50294161.333333336,21
GSH,22.423000000000002,广深铁路,17.286335,0.705516,1.30005,207000000.0,-0.0794,4246000000.0,0.1521,445000000.0,0.5799,4877000000.0,0.1316,126000000.0,0.8601,4127000000.0,0.1778,380000000.0,-0.0653,4756000000.0,0.0366,252,-1.3511666666666653,-1.0730333333333337,-0.0543263625633067,-0.03800933389484733,-0.07153270094365051,-0.05495043523199635,21.29,1.2435210756827628,160847.0,71694.0,21
SDR,1.3,SandRidge Mississippian Trust II,6.038002,1.447793,0.21530300000000002,2749000.0,-0.2011,3611000.0,-0.1598,2891000.0,-0.0683,3769000.0,-0.0502,2595000.0,-0.1033,3319000.0,-0.1189,2462000.0,-0.0578,3314000.0,-0.0491,79,-0.046666666666666634,0.10333333333333328,-0.031060847403631704,0.11790114340205411,-0.04446303722928028,0.11354653940475694,1.32,-0.7383094802856475,2221312.0,8488316.666666666,6
PG,85.81,宝洁,22.938366000000002,4.171716,3.7500489999999997,1890000000.0,-0.1417,16503000000.0,0.0264,2540000000.0,-0.0063,16281000000.0,0.0433,2561000000.0,-0.6757,17395000000.0,0.032,2870000000.0,0.040999999999999995,16653000000.0,0.0082,252,0.7066666666666682,3.076666666666668,0.008876350217382865,0.04122019858672912,-0.008071220197577592,0.020921168200375487,82.15,-0.415647123899542,105919172.0,181258921.33333334,21
ATGE,45.55,DeVry Education Group Inc,83.35942299999999,1.806664,0.549428,62875000.0,0.4503,226000000.0,0.0671,39288000.0,-0.0183,342000000.0,0.0286,-80782000.0,-6.4749,337000000.0,0.0098,12916000.0,-0.4864,325000000.0,-0.0114,252,-2.7833333333333337,2.316666666666665,-0.05227237007792013,0.04828803711509188,-0.06677365070827766,0.030969973347793858,46.05,-0.16248591126434903,6912538.666666667,8253638.666666667,21
ALE,75.91,埃立特公司,23.276551,1.8684669999999999,3.294947,31300000.0,-0.1518,0.0,0.0,51000000.0,0.0408,0.0,0.0,41400000.0,-0.0655,0.0,0.0,44900000.0,0.1141,0.0,0.0,218,-0.6499999999999962,0.36666666666666475,-0.008319138146478538,0.004781551148229371,-0.021224707028229827,-0.012356849588424175,75.69,-0.24279063506220636,3779964.6666666665,4991967.666666667,18
ESNT,44.53,Essent Group Ltd,9.223945,2.081907,4.838494,112000000.0,0.5496,0.0,0.0,111000000.0,0.6678,0.0,0.0,163000000.0,1.5945,0.0,0.0,78393000.0,0.3129,0.0,0.0,61,1.2033333333333331,1.7600000000000005,0.03311397971822256,0.05068017091139044,0.02097741837721311,0.03511006393070512,42.19,-0.40112188457556086,9840583.333333334,16431696.333333334,5
APA,45.86,阿帕契,20.446189999999998,2.303927,2.250786,269000000.0,-0.5612,1936000000.0,0.4383,206000000.0,-0.2285,1733000000.0,0.1462,518000000.0,4.6224,1490000000.0,0.1161,105000000.0,1.1878,1389000000.0,-0.0347,252,0.7566666666666629,1.9933333333333323,0.01743111997810017,0.050019408357348194,0.0022445948043785615,0.025947126187974123,47.98,-0.4385355600272066,45087610.0,80303589.66666667,21
MRK,70.91,默沙东,139.995482,5.831023,0.509445,1716000000.0,-0.1205,10465000000.0,0.0539,741000000.0,-0.5238,10037000000.0,0.0639,-1038000000.0,-0.7683,10433000000.0,0.0314,-51000000.0,-1.0233,10325000000.0,-0.02,252,1.803333333333337,2.2200000000000037,0.02695190201944724,0.0367897059940329,0.012205706416728171,0.021457087858383152,71.03,-0.40328718633006,122232895.0,204843757.66666666,21
AES,13.83,爱依斯电力,0.0,2.78251,-0.32945100000000005,418000000.0,1.9437,0.0,0.0,777000000.0,7.0103,0.0,0.0,-1281000000.0,-0.5341,0.0,0.0,261000000.0,0.1397,0.0,0.0,252,0.4466666666666672,0.5033333333333326,0.03260622475938009,0.039881953366157595,0.01818006277803814,0.012678664761695877,14.66,-0.2848819947927811,103802423.66666667,145154258.33333334,21
TWO,15.21,Two Harbors Investment,3.853818,1.365085,3.966197,139000000.0,15.1859,0.0,0.0,335000000.0,3.6511,0.0,0.0,166000000.0,-0.5141,0.0,0.0,105000000.0,-0.1108,0.0,0.0,109,-0.31333333333333374,0.09333333333333371,-0.020443322788209137,0.006199611247676214,-0.03425355730894037,-0.011857685664856064,14.54,-0.012882767719630116,35378251.333333336,35839969.333333336,9
ORC,7.48,Orchid Island Capital Inc.,0.0,0.958357,-0.04906,1346000.0,1.1396,0.0,0.0,-16377000.0,-7.6872,0.0,0.0,-5982000.0,0.7070000000000001,0.0,0.0,15183000.0,-0.2603,0.0,0.0,69,-0.36999999999999983,0.4200000000000002,-0.04767435972162796,0.057770821820975586,-0.06349285546782141,0.03422004273071961,6.96,-0.3180484343832621,9664710.333333334,14172136.0,5
MDP,53.9,梅瑞狄斯,36.515083000000004,2.208986,1.478841,16800000.0,-0.612,566000000.0,0.7651,-110000000.0,-3.7663,462000000.0,0.5059,159000000.0,1.2186,299000000.0,-0.1032,33441000.0,-0.0157,278000000.0,-0.0556,252,-0.340000000000001,0.29999999999999954,-0.006374052983211362,0.006080190321581161,-0.01910747080523047,-0.008197533387858393,52.21,-0.4523245864971626,5919622.0,10808632.0,21
BY,23.21,Byline Bancorp Inc.,37.293284,1.37714,0.617819,2768000.0,-0.5496,0.0,0.0,6768000.0,0.0317,0.0,0.0,-766000.0,-1.012,0.0,0.0,9755000.0,5.2332,0.0,0.0,17,-0.15666666666666748,0.46000000000000085,-0.006823310003957982,0.02122367204053978,-0.021143763737437923,0.0026666654606628576,22.01,-0.3443534558053857,968353.6666666666,1476944.6666666667,1
K,72.85,家乐氏,14.440863,8.958764,5.078644000000001,599000000.0,1.1166,3360000000.0,0.0583,444000000.0,0.6692,3401000000.0,0.0471,428000000.0,9.2308,3209000000.0,0.0362,297000000.0,0.0171,3273000000.0,0.0058,252,-0.6066666666666644,4.13,-0.008498466881389515,0.0662767550079741,-0.021100785077930034,0.04775021845191519,69.38,-0.5491049057986208,26352095.0,58443960.333333336,21
WST,120.26,West Pharmaceutical Services Inc,59.437287,6.940788,2.035591,56100000.0,0.4459,447000000.0,0.1255,43600000.0,-0.2841,416000000.0,0.0722,0.0,0.0,416000000.0,0.0871,51000000.0,0.3564,398000000.0,0.0571,252,3.496666666666665,7.280000000000001,0.032084172984308074,0.07696653176168267,0.019061305059149318,0.05820354808045595,120.39,-0.32304283811247697,5182058.333333333,7654928.0,21
LSI,96.17,巨积公司,34.675877,2.23387,2.793873,39457000.0,1.0305,0.0,0.0,34050000.0,0.659,0.0,0.0,21186000.0,0.1647,0.0,0.0,35667000.0,8.1779,0.0,0.0,27,-1.2433333333333394,2.569999999999998,-0.012834279118033335,0.028731375490705407,-0.027808356154234756,0.01078851831663856,91.8,-0.34607805205151765,5927831.666666667,9065044.666666666,2
SPR,93.47,Spirit AeroSystems Holdings Inc,19.699285999999997,10.468577999999999,4.761340000000001,145000000.0,3.5563,1837000000.0,0.0059,125000000.0,-0.115,1736000000.0,0.0248,123000000.0,0.1349,1715000000.0,0.0921,147000000.0,0.0145,1748000000.0,0.0215,144,-1.2866666666666617,4.633333333333326,-0.011645179572506244,0.05568367092524636,-0.02035988603553215,0.03397921957803688,90.76,-0.3082547586852396,16250547.0,23492098.0,12
BUD,92.34,百威英博,22.711971,2.2886319999999998,4.077145,2248000000.0,0.2291,14014000000.0,-0.0118,1347000000.0,-0.2394,13073000000.0,0.0117,3438000000.0,0.0,14600000000.0,0.0,2144000000.0,1.2545,14740000000.0,0.3269,110,-4.069999999999998,1.060000000000007,-0.041870469046984236,0.011533172360071717,-0.06496231148779412,-0.010125533221975328,86.65,-0.3904481556857231,24982354.333333332,40984790.0,9
EXR,87.295,Extra Space Storage Inc,22.536542,4.754193,3.9054349999999998,103000000.0,0.0916,0.0,0.0,95430000.0,0.0635,0.0,0.0,229000000.0,1.5362,0.0,0.0,101000000.0,-0.2055,0.0,0.0,171,-2.2166666666666686,1.3833333333333353,-0.02440886867207522,0.01671721935677465,-0.044897474769949576,0.0003825593803042232,85.31,-0.3030387502197192,14275562.0,20482576.333333332,14
UNP,164.71,联合太平洋,11.540534,6.136144,14.314762,1509000000.0,0.292,5317000000.0,0.0838,1310000000.0,0.222,5122000000.0,0.0684,7278000000.0,5.3619,5087000000.0,0.0528,1194000000.0,0.0557,5050000000.0,0.044000000000000004,252,4.576666666666672,4.836666666666663,0.03068713101842464,0.035527700777685654,0.017167164095642236,0.022346168958419645,163.77,-0.240484222405664,60140493.0,79182677.66666667,21
GGB,4.17,盖尔道钢铁,0.0,0.28138,-0.04349,698000000.0,8.1259,12035000000.0,0.3131,448000000.0,-0.4555,10389000000.0,0.2282,-1384000000.0,0.55,9817000000.0,0.1389,145000000.0,0.5223,9476000000.0,0.0894,236,-0.043333333333333446,-0.06333333333333317,-0.0042295751400394195,0.0029610491513227255,-0.034286438857166056,-0.02214128323792321,4.09,-0.3198508776134286,150000036.66666666,220539925.33333334,19
TV,18.6,墨西哥电视,31.853658000000003,11.847296,0.59067,4761000000.0,1.5302,26702000000.0,0.1621,995000000.0,-0.4196,22812000000.0,0.0391,1130000000.0,-0.0632,26103000000.0,-0.0439,1664000000.0,0.2056,22832000000.0,-0.0375,252,-0.9100000000000001,0.6533333333333324,-0.047771367132742375,0.0376529753896374,-0.06365875619224708,0.0211152715204749,17.0,-0.4929612438267284,18476196.333333332,36439416.333333336,21
LDL,41.5,莱德尔,15.606985,1.9666869999999999,2.6878990000000003,10450000.0,-0.2038,186000000.0,0.066,11054000.0,-0.0527,192000000.0,0.1582,13848000.0,2.133,178000000.0,0.2347,10675000.0,-0.165,180000000.0,0.1561,252,-2.8033333333333346,0.5666666666666652,-0.06207384701359173,0.013798011274040107,-0.06933306928042865,-0.002479226273248152,38.91,-0.2800685414485976,1364346.6666666667,1895106.3333333333,21
NGVT,105.77,Ingevity Corporation When Issued,28.950513,13.078,3.6313690000000003,52200000.0,0.4581,309000000.0,0.1856,35800000.0,0.5565,235000000.0,0.0764,48000000.0,3.1026,229000000.0,0.0882,38400000.0,8.8367,264000000.0,0.0464,30,-1.4200000000000064,7.5399999999999965,-0.013588843635174945,0.09438418175004747,-0.024600968234045614,0.07798922454679154,96.21,-0.47517915413093836,2946843.3333333335,5614951.0,2
F,9.85,福特汽车,5.804182,1.080623,1.702221,1069000000.0,-0.4798,35911000000.0,-0.0324,1745000000.0,0.0913,39016000000.0,0.0696,2413000000.0,4.0896,38419000000.0,0.0664,1571000000.0,0.6348,33646000000.0,0.0095,252,-0.38999999999999996,-0.42666666666666647,-0.039969594986363495,-0.037892144894043744,-0.0447663731122687,-0.05289648388280894,9.12,-0.19239950190326416,623736710.6666666,772333241.6666666,21
BFS,54.29,Saul Centers Inc,36.277596,7.8282,1.505199,15902000.0,0.1027,0.0,0.0,14947000.0,-0.1397,0.0,0.0,14488000.0,0.0078,0.0,0.0,14385000.0,0.1306,0.0,0.0,252,-0.7466666666666674,1.7966666666666693,-0.009626928785204361,0.036648104327076284,-0.022629989053447822,0.01986151897901453,51.12,-0.23182348225659763,598592.3333333334,779238.0,21
KRC,71.2,吉劳埃地产,44.983375,1.9851869999999998,1.59081,31755000.0,-0.1006,0.0,0.0,40971000.0,0.099,0.0,0.0,32540000.0,-0.0813,0.0,0.0,75488000.0,0.33899999999999997,0.0,0.0,252,-0.7333333333333343,0.38000000000000017,-0.010120685344185608,0.006054036283696963,-0.023652505814428418,-0.01047286632860601,70.72,-0.20342710624990812,8821114.666666666,11073832.333333334,21
AON,155.85,怡安保险,47.368194,8.346409,3.2986269999999998,58000000.0,-0.9254,2561000000.0,0.0815,610000000.0,1.0,3090000000.0,0.2978,-12000000.0,-1.0261,2909000000.0,0.0977,192000000.0,-0.41100000000000003,2340000000.0,0.0632,252,3.7900000000000014,0.13000000000000492,0.025995389996972252,0.0015136279789617832,0.013860647966564811,-0.014236094900229451,155.52,-0.3009994363625844,12922880.333333334,18487653.666666668,21
FIS,109.99,繁德信息技术,25.251487,3.482557,4.378356,218000000.0,0.483,2106000000.0,-0.0673,190000000.0,0.4074,2066000000.0,-0.0382,997000000.0,3.6157,2329000000.0,-0.0478,71000000.0,-0.6283,2198000000.0,-0.0481,209,1.5700000000000027,2.073333333333333,0.015277758268424563,0.021320628265407857,0.0029413758915820196,0.011531626312193155,108.18,-0.4069136615998704,20802816.666666668,35075528.333333336,17
BGR,14.42,黑岩能源信托,5.200219000000001,0.905458,2.780652,9564900.0,1.3676,-225900.0,-0.5408,9564900.0,1.3676,-225900.0,-0.5408,31902000.0,0.5522,-207000.0,-0.7258,31902000.0,0.5522,-207000.0,-0.7258,167,-0.24666666666666734,0.20000000000000048,-0.01630993254862223,0.013398756341782015,-0.029295983489448507,-0.0033286837165333997,14.59,-0.42931190381581785,1193492.0,2091321.0,13
KREF,20.15,KKR Real Estate Finance Trust Inc.,13.617144,1.119481,1.489299,23982000.0,0.665,0.0,0.0,23425000.0,1.203,0.0,0.0,17179000.0,0.4713,0.0,0.0,17863000.0,0.7321,0.0,0.0,18,-0.2833333333333338,0.366666666666666,-0.013426324590310726,0.018949757551864333,-0.026667746922180127,0.0001056439153120416,19.88,1.2719294777073884,4041145.3333333335,1778728.3333333333,1
VZ,54.23,威瑞森,7.185341,4.3146889999999996,7.560532000000001,4246000000.0,-0.0518,32203000000.0,0.0542,4666000000.0,0.3133,31772000000.0,0.0657,18783000000.0,3.0833,33955000000.0,0.0499,3736000000.0,-0.0029,31717000000.0,0.0252,252,1.173333333333332,0.663333333333334,0.022331958411448277,0.013806351901520566,0.007888811266268338,-0.0012975106236434626,54.94,-0.3534007827374895,207729510.66666666,321264711.0,21
CLX,152.34,高乐氏,24.025248,26.980959000000002,6.365387,217000000.0,0.0796,1691000000.0,0.0267,181000000.0,0.0523,1517000000.0,0.0271,233000000.0,0.5638,1416000000.0,0.0071,192000000.0,0.0726,1500000000.0,0.0395,252,4.900000000000006,6.3799999999999955,0.03563736268832213,0.052823768058890025,0.021434632613218426,0.03268520157871435,149.58,-0.49090301507422424,15091931.0,29644510.666666668,21
CHD,59.95,丘奇＆德怀特,18.210651000000002,6.637097,3.2986190000000004,122000000.0,0.6694,1028000000.0,0.1447,158000000.0,0.2,1006000000.0,0.1468,406000000.0,2.6739,1033000000.0,0.153,133000000.0,0.0758,968000000.0,0.1116,252,1.2766666666666637,3.2366666666666646,0.022866481257922386,0.06653772258266906,0.006078962122725508,0.04945927750673298,59.19,-0.597952355577467,20757285.0,51628918.333333336,21
AGO,42.33,保证担保有限公司,9.203816,0.695345,4.626342,75000000.0,-0.5098,0.0,0.0,197000000.0,-0.3785,0.0,0.0,52000000.0,-0.736,0.0,0.0,208000000.0,-0.5658,0.0,0.0,175,1.0100000000000005,0.8266666666666657,0.025490036362650712,0.02343881813786165,0.014455403726365617,0.00744390896682727,42.24,-0.38615321928006724,9717368.666666666,15830283.666666666,14
G,30.63,简伯特,21.967991,4.520071,1.404316,64574000.0,-0.0655,729000000.0,0.0863,63934000.0,0.2192,689000000.0,0.1058,66138000.0,-0.1305,734000000.0,0.0773,73161000.0,0.0729,709000000.0,0.0925,135,-0.22666666666666657,-0.4899999999999996,-0.007380222156983317,-0.014438364739540023,-0.01893417530281857,-0.032167122107913795,29.87,-0.4232159798681449,10622009.333333334,18415921.666666668,11
WNC,19.2,Wabash National Corp,9.264094,2.206025,2.077915,31902000.0,0.3904,613000000.0,0.4056,21272000.0,0.0545,491000000.0,0.3546,49356000.0,1.1459,543000000.0,0.1761,18947000.0,-0.4324,425000000.0,-0.0844,252,-0.5899999999999999,-0.05666666666666605,-0.031096179893126352,-0.000787664250715241,-0.05301267707828872,-0.020177453066411787,17.51,-0.20044327012135252,7964720.666666667,9961420.333333334,21
RMD,113.67,ResMed Inc,51.683807,7.920357000000001,2.210557,110000000.0,0.0807,624000000.0,0.1203,110000000.0,0.2539,592000000.0,0.1506,9527000.0,-0.8759,601000000.0,0.1336,86125000.0,0.1316,524000000.0,0.1251,252,1.246666666666665,3.9100000000000015,0.012836458152612562,0.04027857632715031,0.00011566892314226566,0.02112982742764079,109.81,-0.21222328158973802,10865525.666666666,13792646.333333334,21
PDM,19.2,Piedmont Office Realty Trust Cl,16.596534,1.425065,1.164701,10940000.0,-0.5385,0.0,0.0,57828000.0,2.8294,0.0,0.0,-31388000.0,-2.04,0.0,0.0,126000000.0,10.6128,0.0,0.0,105,-0.43666666666666626,0.6133333333333333,-0.022459567080262973,0.03345187078807867,-0.03718876229776476,0.016764056651886326,18.39,-0.630602397083751,10464595.0,28328811.333333332,8
WAIR,11.15,Wesco Aircraft Holdings,0.0,1.62945,-0.136418,10754000.0,1.0468,410000000.0,0.1276,15000000.0,-0.14,390000000.0,0.0702,-374000.0,-1.0285,363000000.0,0.0699,-38287000.0,-2.6460000000000004,362000000.0,-0.0111,88,-0.19666666666666663,0.6999999999999998,-0.01615710039898151,0.06969638516199776,-0.03221845099616357,0.0424767118950623,11.26,-0.3309844928258384,6431226.0,9612970.0,7
USO,14.99,美国原油ETF,2.919131,1.024025,5.104258,253000000.0,1.9786,0.0,0.0,171000000.0,1.6751,0.0,0.0,325000000.0,0.127,0.0,0.0,266000000.0,4.1511,0.0,0.0,151,0.49333333333333346,0.26333333333333364,0.03379291617560199,0.021605354311322048,0.018641221835155788,-0.00337882460383065,15.69,-0.3833074372354297,283923612.0,460397334.3333333,12
ALK,69.89,阿拉斯加航空集团有限公司,10.226989,2.411636,6.8661460000000005,193000000.0,-0.3413,2156000000.0,0.0257,4000000.0,-0.9570000000000001,1832000000.0,0.0529,373000000.0,2.2719,1729000000.0,0.3158,266000000.0,0.0391,1856000000.0,0.3718,252,1.1633333333333316,-0.7333333333333343,0.01937833037434271,-0.01037207963371467,0.004629785404460948,-0.027207495057060726,66.08,-0.5294376391799632,21146094.666666668,44937922.0,21
TUP,34.78,特百惠,0.0,-9.921818,-3.8470480000000005,63800000.0,4.6045,535000000.0,-0.0655,35700000.0,-0.2468,543000000.0,-0.022000000000000002,-327000000.0,-5.1329,589000000.0,-0.0205,31400000.0,-0.3566,539000000.0,0.0339,252,-1.523333333333331,-2.4666666666666686,-0.041379223507891534,-0.058590433742626374,-0.053973337908252955,-0.07906440810784866,32.24,-0.38562311675510835,10812793.333333334,17599609.666666668,21
VG,13.68,Vonage Holdings,0.0,6.295243,-0.057815,8559000.0,0.7739,260000000.0,0.0319,24524000.0,3.1475,254000000.0,0.042,-55273000.0,-26.1212,254000000.0,0.0294,10602000.0,0.506,253000000.0,0.019,150,0.5133333333333331,0.5466666666666669,0.04112096490531473,0.04770340015829575,0.022247706592557936,0.030680427155701018,14.18,-0.2845220828518846,23158084.333333332,32367294.333333332,12
PBR.A,9.82,巴西石油,114.27282199999999,0.098037,0.08641599999999999,9691000000.0,32.1884,84395000000.0,0.2597,7125000000.0,0.4822,74461000000.0,0.0892,-5372000000.0,-2.9464,76512000000.0,0.0854,650000000.0,1.0398,71822000000.0,0.0196,213,0.7866666666666676,-0.9033333333333337,0.08131814016454214,-0.05841187768112338,0.053810890797945675,-0.07535894434338154,12.47,-0.40980394343552523,125655251.33333333,212904254.33333334,17
RENN,1.52,人人网,2.222121,0.527524,0.6794859999999999,166000000.0,10.6551,135000000.0,8.7882,-41570000.0,-1.5695,138000000.0,10.9213,-54190000.0,0.4191,92328000.0,7.5584,-22940000.0,-0.0057,55133000.0,4.7562,90,-0.18999999999999995,-2.22,-0.10329723929372743,-0.28942457473370337,-0.1257128173521891,-0.3216072127633272,1.41,-0.6731809728939894,11949700.333333334,36563661.666666664,7
GNC,3.85,GNC Holdings,0.0,-1.927256,-2.535718,13341000.0,-0.1984,618000000.0,-0.0497,6190000.0,-0.7498,608000000.0,-0.0724,-210000000.0,0.5159,558000000.0,-0.0214,21463000.0,-0.3366,609000000.0,-0.0295,91,0.2666666666666666,-0.11666666666666654,0.09240229056274953,-0.03002510945145503,0.07635242228467548,-0.048949758625024986,3.97,-0.3248892871255239,31389251.666666668,46494969.0,7
BXP,125.71,波士顿物产,37.141034999999995,3.431075,3.4056669999999998,161000000.0,-0.0386,0.0,0.0,216000000.0,0.8718,0.0,0.0,132000000.0,-0.1983,0.0,0.0,148000000.0,1.0657,0.0,0.0,252,-1.003333333333335,1.2133333333333287,-0.007009391022508961,0.00991776737569461,-0.03059931143263911,-0.005950020946610633,118.86,-0.23070345166651365,11332901.333333334,14731512.0,21
BMS,48.47,碧美斯,40.304026,3.7863330000000004,1.206207,46700000.0,0.6679,1033000000.0,0.0209,47600000.0,-0.0685,1027000000.0,0.0321,-40700000.0,-1.6727,1004000000.0,0.0158,55600000.0,-0.1895,1035000000.0,0.0077,252,0.1266666666666675,0.8866666666666632,0.004053041675388271,0.02126049545990159,-0.008348409393410283,0.0038150323397148126,46.44,0.07418931856245155,14385924.333333334,13392354.666666666,21
HRS,163.49,哈里斯公司,27.118986,5.791142,6.0370989999999995,217000000.0,0.6565,1666000000.0,0.0804,201000000.0,1.3647,1568000000.0,0.0531,139000000.0,-0.2147,1535000000.0,0.0594,161000000.0,0.0062,1413000000.0,-0.0049,252,0.9200000000000065,2.603333333333334,0.005909835712883907,0.020231046437741835,-0.007840631809182133,0.004030435265443395,167.56,-0.35621816332310974,9835768.0,15278107.333333334,21
MMM,217.3,3M,29.194675,12.26257,7.421558999999999,1862000000.0,0.1748,8390000000.0,0.0743,606000000.0,-0.5429999999999999,8278000000.0,0.0772,525000000.0,-0.5458,7990000000.0,0.0902,1433000000.0,0.0766,8172000000.0,0.0601,252,0.29666666666666214,6.009999999999991,0.001398308242460583,0.030845505480867397,-0.012008765790629981,0.01321923423190316,213.19,-0.4466990965178477,31288952.333333332,56549613.666666664,21
MATX,38.55,Matson Inc,6.693067999999999,2.363467,5.78509,32600000.0,0.3583,557000000.0,0.087,14200000.0,1.0286,511000000.0,0.078,167000000.0,7.345,516000000.0,-0.0062,34100000.0,0.3478,544000000.0,0.0869,76,1.1733333333333344,2.3200000000000003,0.03184099341580082,0.07786691904061915,0.020710277211534924,0.059544060169722995,39.78,-0.339091094648873,2982146.3333333335,4512189.666666667,6
MRO,21.56,马拉松石油,0.0,1.527074,-0.200036,96000000.0,1.6906,1447000000.0,0.5443,356000000.0,1.0718,1537000000.0,0.6946,-28000000.0,0.9796,1109000000.0,0.3124,-599000000.0,-2.1198,1162000000.0,0.3496,252,0.7566666666666677,1.0700000000000003,0.035362780631536896,0.05947950152758088,0.022043613427518895,0.03614852569676217,23.41,-0.3924204058394821,160285791.66666666,263810360.33333334,21
XEC,90.85,Cimarex Energy Co,14.588495000000002,3.00703,6.2395059999999996,141000000.0,0.4497,556000000.0,0.2183,186000000.0,0.4226,567000000.0,0.268,175000000.0,2.656,551000000.0,0.4415,91399000.0,9.5636,463000000.0,0.3806,194,0.30333333333333695,-0.09666666666666875,0.007932858046860197,0.00135206454989092,-0.005376433931889153,-0.021286521410299585,99.18,-0.37357166253084023,21109605.333333332,33698356.333333336,16
CCU,27.82,清晰频道,10.871091999999999,0.008908,2.5774779999999997,168703000000.0,12.8204,372170000000.0,0.0786,60843000000.0,0.1676,472163000000.0,0.0523,60337000000.0,-0.0249,510120000000.0,0.0628,23454000000.0,0.3598,394512000000.0,0.1056,252,0.3766666666666663,-0.2699999999999996,0.015692209148723303,-0.00703078275496153,-0.007371067431229043,-0.019410909153979198,27.67,0.06683650498513923,3979249.6666666665,3729952.6666666665,21
BMI,54.45,Badger Meter,54.76061899999999,5.52055,0.998893,6154000.0,-0.4202,114000000.0,0.0909,7546000.0,-0.1375,105000000.0,0.0338,7233000.0,0.1832,96650000.0,0.0382,7975000.0,-0.0929,100000000.0,0.0388,252,-0.6599999999999966,3.2833333333333337,-0.011702947384158578,0.07447213239221952,-0.024508601731699192,0.055779466244124186,50.27,-0.32810122970786326,1739556.6666666667,2589016.0,21
WCC,62.75,Wesco International Inc,16.564339999999998,1.362391,3.7912769999999996,57673000.0,0.1643,2104000000.0,0.1018,42971000.0,0.1368,1994000000.0,0.1249,22218000.0,-0.5347,1997000000.0,0.1134,53576000.0,2.7271,2000000000.0,0.0781,234,-0.5833333333333334,0.5500000000000019,-0.009431430582099325,0.010606316893500679,-0.02347770733009279,-0.00821160435364919,59.14,-0.4773192377485603,5162885.333333333,9877703.0,19
MUSA,86.0,Murphy USA Inc.,10.582362,4.052080999999999,8.167364,51800000.0,-0.0667,3344000000.0,0.2528,39300000.0,14.1,2771000000.0,0.1138,125000000.0,1.8491,2833000000.0,0.1291,67887000.0,0.4923,2698000000.0,0.0843,63,0.23333333333333428,5.656666666666666,0.004252111114249654,0.08354391952955503,-0.007248460917839368,0.0649070146955526,80.45,-0.4231668354081298,6528847.333333333,11318432.666666666,5
UAL,89.57,联合大陆航空,12.709325,2.830171,7.057022999999999,684000000.0,-0.1669,10194000000.0,0.0817,147000000.0,0.4848,8442000000.0,0.0698,580000000.0,0.461,8384000000.0,0.0466,637000000.0,-0.3399,8785000000.0,-0.0048,97,0.9066666666666663,4.243333333333335,0.012848068869939186,0.061411491375531646,0.003541072182608814,0.04457204544509169,84.14,-0.4287425800814622,41300427.333333336,72297402.0,8
DSX,3.95,黛安娜船舶,0.0,0.680162,-4.839455,1956000.0,1.0821,53445000.0,0.4157,-3052000.0,0.8847,48365000.0,0.5458,-437000000.0,-17.7879,48937000.0,0.7466,-24493000.0,0.6872,43920000.0,0.6193,164,-0.11000000000000003,0.2866666666666666,-0.025138598759958396,0.08108483885724312,-0.0388983382371532,0.0674657751553502,4.16,-0.5636320858845809,3555467.0,8147865.333333333,13
