code,open,name,pe,pb,eps,net2018-06,net_radio2018-06,income2018-06,income_radio2018-06,net2018-03,net_radio2018-03,income2018-03,income_radio2018-03,net2017-12,net_radio2017-12,income2017-12,income_radio2017-12,net2017-09,net_radio2017-09,income2017-09,income_radio2017-09,count,grow_radio_3,grow_radio_6,grow_self_3,grow_self_6,max_price,max_price_radio,price,price_week_3,vol_radio,volume_3,volume_6,week_3_rs,week_6_rs,year
SCM,13.86,Stellus Capital Investment Corp,8.747883,0.983059,1.580954,7603200,0.2578,0,0,7343900,0.219,0,0,4907100,-0.1418,0,0,5636600,-0.4322,0,0,309,-0.005722576,-0.004495086,-0.08,-0.063333333,16.25,17%,13.41,13.66,0.112794308,322161,289506.3333,-0.009779571,-0.007702122,5
JBGS,37.52,JBG SMITH Properties,0,1.528344,-0.735276,24023000,112%,0,0%,-4786000,-176%,0,0%,-18752000,-2.4847,0,0,-77991000,-4.7114,0,0,64,0%,-1%,-0.12,-0.303333333,38.09,5%,36.37,36.91666667,48%,4122124.667,2786728.333,-1%,-1%,1
RENX,21.19,Relx NV,18.485934,14.903545,1.146277,340000000,-0.0058,1827000000,-0.0138,340000000,-0.0058,1827000000,-0.0138,487000000,0.5993,1818000000,-0.0003,487000000,0.5993,1818000000,-0.0003,171,0,-0.01493161,0,-0.33,23.19,9%,21.19,21.19,-1,0,390263,-0.003807968,-0.020585168,3
PVL,3.5,Enduro Royalty Trust,2.508074,1.32309,1.395493,4433000,0.3552,4583000,0.2924,2373300,0.0652,2523200,0.061,38070400,10.9175,170300,-0.9491,1174600,-0.3954,1549600,-0.2224,362,-0.025382666,0.024509804,-0.09,0.083333333,21.73,84%,3.38,3.46,-0.166704439,390973.6667,469189.6667,-0.02893517,0.019527687,6
PNM,39.35,PNM Resources Inc,43.385449,1.82406,0.909291,42317000,0.0296,0,0,18667000,-0.2906,0,0,-50717000,-2.7927,0,0,78195000,0.3384,0,0,754,-0.001804735,0.000920878,-0.073333333,0.033333333,45.5,0.131428571,39.52,39.45666667,0.066737042,1715523.667,1608197.333,-0.005312382,-0.003366798,14
PFK,24.9892,Prudential Financial Inc Prudent,1.422534,0.222564,17.566681,200000000,-0.5968,0,0,1364000000,-0.0058,0,0,3865000000,12.1911,0,0,2241000000,0.2233,0,0,650,0,0,0,0,28.97,0.137411115,24.9892,24.9892,0.066737042,0,0,-0.003807968,-0.004697945,12
SLDA,26.15,Sutherland Asset Management Corporation,15.901615,0,1.644487,15884000,42%,0,0%,18518000,94%,0,0%,12730000,-0.5118,0,0,12374000,0.2929,0,0,60,0%,0%,0.05,0,26.54,1%,26.25,26.14666667,-74%,8007.666667,31380.33333,-1%,0%,1
SLDD,25.6,Sutherland Asset Management Corporation,15.567164,0,1.644487,15884000,42%,0,0%,18518000,94%,0,0%,12730000,-0.5118,0,0,12374000,0.2929,0,0,22,0%,0%,-0.0285,-0.0006,25.83,1%,25.6407,25.65673333,-14%,14179.33333,16514.33333,-1%,0%,0
OGCP,16.3614,Empire State Realty OP L.P. Ser,9.086764,2.225005,1.800575,30184000,-0.0375,0,0,18058000,-0.0568,0,0,32260000,-0.0227,0,0,35489000,0.0788,0,0,258,-0.013539207,-0.006695656,-0.2286,-0.116666667,21.9,28%,15.83,16.27076667,-0.298220525,14394.66667,20511.66667,-0.019371653,-0.018486296,4
NSM,18.27,Nationstar Mortgage Holdings,6.725405,0.924583,2.716565,58000000,4.0526,0,0,160000000,79,0,0,41000000,-0.7929,0,0,7000000,-0.8333,0,0,344,0,0,0,0,57.45,68%,18.27,18.27,-0.298220525,0,0,-0.003807968,-0.004697945,6
NMR,4.965,野村控股,10.68275,0.764479,0.465236,6713000000,-0.8843,0,0,22845000000,-0.6363,0,0,89793000000,0.2695,0,0,53616000000,-0.136,0,0,754,0.007419192,0.006467103,0.033333333,0.03,23.54,0.790569244,4.93,4.896666667,-0.184496991,975099.6667,1195703.333,0.010883443,0.009163941,14
NGS,21.35,Natural Gas Services Group Inc,13.911759,1.081278,1.534673,247000,-0.3413,18204000,0.1225,225000,-0.1071,14718000,-0.2214,18702000,15.1224,16660000,-0.0026,522000,-0.6541,15913000,-0.0166,754,-0.028753145,-0.007558579,-0.615,-0.166666667,35.15,0.433854908,19.9,20.65,0.633151359,172412.3333,105570.3333,-0.029659422,-0.01149552,14
NAP,2.93,Navios Maritime Midstream Partners LP,0,0.286151,-0.800948,4286000,1.1867,20790000,0.1232,-29568000,-7.5677,19779000,-0.0626,4299000,-0.2893,22700000,-0.0036,3870000,-0.2908,20742000,-0.0661,204,0.015046296,-0.026135281,0.043333333,-0.083466667,17.52,83%,2.95,2.976666667,-0.367305925,253118.3333,400064.3333,-0.003702655,-0.036700063,3
MTR,14.445,Mesa Royalty Trust,10.698082,9.477099,1.350242,484000,-0.2773,530300,-0.2607,635400,-0.271,747600,-0.1861,698400,0.4069,696500,0.3257,698400,0.6785,696500,0.5417,754,0.005044964,-0.006912599,0.0718,-0.1,81.2,0.822586207,14.406,14.35533333,-0.267461715,9152.333333,12494,-0.00016174,-0.011943435,14
MSP,11.69,Madison Strategic Sector Premium,16.197641,0.973622,0.72171,523600,-0.3824,-790,0,523600,-0.3824,-790,0,1568700,-0.0512,0,0,1568700,-0.0512,0,0,702,-0.01034195,-0.000605212,-0.129233333,-0.007433333,20.8,0.448076923,11.48,11.68953333,1.231052795,93406,41866.33333,-0.015360558,-0.006497321,13
FVCB,20.01,"FVCBankcorp, Inc.",23.477043,2.46863,0.852322,3077000,45%,0,0%,2997000,29%,0,0%,1005700,-0.4215,0,0,2235000,0.3628,0,0,4,-1%,-1%,-0.1267,-0.413333333,20,1%,19.75,19.85,9%,122987.3333,112930.6667,-1%,-2%,0
MOG.B,84,Moog Inc.,31.792615,2.793253,2.642123,40750000,0.0165,692000000,0.1051,13965000,-0.5589,689000000,0.0896,1299000,-0.9568,628000000,0.0642,38602000,0.2484,649000000,0.0488,754,0.003642987,0.009572018,0.3,0.713333333,91.71,0.092247301,83.25,83.25,-0.792700213,195,940.6666667,-0.000777665,0.009715722,14
MFA,7.585,MFA Financial,10.004013,1.060297,0.757696,70395000,-0.1193,0,0,83395000,0.0683,0,0,101000000,0.3849,0,0,63805000,-0.2314,0,0,754,-0.021639304,0.000489895,-0.163333333,0.003333333,10.85,0.33640553,7.2,7.39,0.314429414,17682966.33,13452960,-0.025455956,-0.003343177,14
MAIN,39.29,Main Street Capital,12.316947,1.64456,3.189914,55451000,0.2947,0,0,34517000,0.0975,0,0,61442000,0.2803,0,0,34899000,-0.1918,0,0,414,-0.016553449,-0.006802242,-0.646666667,-0.273333333,41.04,8%,37.73,38.53333333,0.327219003,1105546,832979.3333,-0.019943964,-0.010336408,7
LND,3.43,Brasilagro Brazilian Agric Real,5.627914,0.258154,0.609462,40717000,0.9272,94787000,0.2141,53984000,10.8881,17907000,0.6144,11503000,9.3355,47838000,1.7193,20134000,5.6625,83746000,1.0856,301,0.022359098,-0.004091148,0.074666667,-0.016666667,5.31,32%,3.59,3.448,0.909627159,99602.33333,52158,0.021450201,-0.019065378,5
TPVY,25.26,Triplepoint Venture Growth BDC Corp,18.445467,0,1.367279,8395000,6%,792000,-2%,7943000,110%,3000,-75%,3850000,-0.4456,91000,31.3333,3679000,-0.6783,109000,-0.3272,64,-1%,0%,-0.1546,-0.117666667,26,4%,24.9825,25.08273333,-5%,16866.33333,17689,-1%,0%,1
INFY,10.02,印孚瑟斯,8.940068,2.575056,1.111289,534000000,-1%,2831000000,7%,571000000,5%,2805000000,9%,796000000,0.4552,2755000000,0.08,578000000,0.0724,2728000000,0.0545,303,-1%,0%,-0.106666667,-0.001666667,10.54,4%,10.17,10.09,9%,46843891.67,42843837,-1%,0%,5
LEE,2.7,李氏企业,3.276234,-3.123528,0.824117,4750000,-0.2445,122000000,-0.0541,2533000,-0.6028,118000000,-0.0409,35327000,1.8398,133000000,-0.0634,3500000,4.295,130000000,-0.0468,754,0.013998191,-0.005097354,0.036666667,-0.016666667,49,0.941020408,2.89,2.763333333,-0.193563739,543925.6667,674480.6667,0.008307118,-0.016080372,14
KODK,2.85,柯达,2.812257,10.134554,1.013421,4000000,0,372000000,-0.0236,-25000000,-4.5714,357000000,0,129000000,10.7273,414000000,-0.0417,-46000000,-4.8333,379000000,-0.0779,258,-0.01299033,-0.01968923,-0.046666667,-0.066666667,36.88,92%,2.81,2.936666667,-0.017883154,1030931,1049703,-0.012002258,-0.024466349,4
KODK,2.85,柯达,2.762919,9.956755,1.013421,4000000,0,372000000,-0.0236,-25000000,-4.5714,357000000,0,129000000,10.7273,414000000,-0.0417,-46000000,-4.8333,379000000,-0.0779,258,-0.01299033,-0.01968923,-0.046666667,-0.066666667,36.88,92%,2.81,2.936666667,-0.017883154,1030931,1049703,-0.012002258,-0.024466349,4
KNOP,21.8,KNOT Offshore Partners LP Common,8.337087,1.109996,2.608825,21681000,0.2818,69221000,0.3431,30724000,1.6882,67387000,0.5404,18641000,-0.0442,59246000,0.3225,21079000,0.089,57970000,0.336,287,-0.014895762,-0.009539914,-0.33,-0.216666667,28.9,25%,21.54,21.63,-0.079187459,463227.3333,503063.6667,-0.013020357,-0.008799924,5
JOE,17.15,圣乔,16.205112,1.969699,1.058308,26067000,1.4559,50434000,0.6456,625000,-0.8508,19865000,0.4702,38293000,13.538,21561000,0.1501,6141000,1.2778,33654000,0.2376,754,-0.005752677,-0.019166501,-0.1,-0.333333333,84.65,0.807324276,16.31,16.75333333,0.271491677,1125158.667,884912.3333,-0.011350875,-0.024776888,14
JMM,7.0001,Nuveen Multi-Market Income Fund,32.519732,0.878383,0.215257,115900,-0.9231,0,0,115900,-0.9231,0,0,902500,-0.0356,0,0,902500,-0.0356,0,0,754,-0.002106681,0.000246243,-0.0148,0.001666667,9.18,0.237472767,7,7.005333333,0.069224148,53411.66667,49953.66667,-0.005228706,-0.004210404,14
JJUB,47.5,Barclays iPath Bloomberg Aluminum Subindex Total Return,0,0,-0.399,150000000,1.3452,0,0,150000000,1.3452,0,0,-212000000,-1.3735,0,0,-212000000,-1.3735,0,0,38,0.027530076,0.010906824,1.323333333,0.513333333,57.3,10%,51.47,49.05333333,0.799846919,3135.333333,1742,0.023722108,-0.003025985,0
JJTB,46.9,Barclays iPath Bloomberg Tin Subindex Total Return,0,0,-0.399,150000000,1.3452,0,0,150000000,1.3452,0,0,-212000000,-1.3735,0,0,-212000000,-1.3735,0,0,37,-0.001130662,-0.006178919,-0.053333333,-0.293333333,53.26,12%,47.01,47.01,-0.68847352,166.6666667,535,-0.00493863,-0.006442873,0
JJSB,40.81,Barclays iPath Bloomberg Softs Subindex Total Return,0,0,-0.399,150000000,1.3452,0,0,150000000,1.3452,0,0,-212000000,-1.3735,0,0,-212000000,-1.3735,0,0,38,0.01499401,0.00892819,0.596666667,0.3699,50.1,13%,43.58,41.63333333,2.450574713,500.3333333,145,0.008099847,0.004230245,0
JJGB,46.95,Barclays iPath Bloomberg Grains Subindex Total Return,0,0,-2.996428,150000000,1.3452,0,0,150000000,1.3452,0,0,-212000000,-1.3735,0,0,-212000000,-1.3735,0,0,38,0.013337007,-0.002814194,0.623333333,-0.133333333,56.03,14%,48.1,47.35333333,-0.339170455,3924.666667,5939,0.009504547,-0.016522967,0
