,2014-12-31,2015-12-31,2016-12-31,2017-12-31,code,name,category,pe
6918,0.0,0.0,0.0,0.0,GCE,Claymore CEF Index-Linked GS ConnectSM ETN,环球,
6919,0.0,0.0,0.0,0.0,GCOW,Pacer Global Cash Cows Dividend ETF,,
6920,0.0,0.0,0.0,0.0,GDF,GDF基金,环球,-7.88135644
6921,0.0,0.0,0.0,0.0,GDJJ,ProShares Ultra Junior Miners,,
6922,0.0,0.0,0.0,0.0,GDJS,ProShares UltraShort Junior Miners ETF,,
6923,0.0,0.0,0.0,0.0,GDL,The GDL Fund,环球,
6924,0.0,0.0,0.0,0.0,GDO,"Western Asset Global Corporate Defined Opportunity Fund, Inc.",股权,
6925,0.0,0.0,0.0,0.0,GDVD,Principal Active Global Dividend Income ETF,,
6926,0.0,0.0,0.0,0.0,GDX,金矿指数ETF-Market Vectors 美交所,环球,-1.05273243
6927,0.0,0.0,0.0,0.0,GDXJ,金矿指数ETF-Market Vectors,环球,
6928,0.0,0.0,0.0,0.0,GDXS,ProShares Ultrashort Gold Miners,,
6929,0.0,0.0,0.0,0.0,GDXX,ProShares Ultra Gold Miners,,
6930,0.0,0.0,0.0,0.0,GEB,General Electric Capital Corp.,,
6931,0.0,0.0,0.0,0.0,GEB.L,GEB.L,,
6932,0.0,0.0,0.0,0.0,GECXU,"Great Elm Capital Group, Inc. Unit",,
6933,0.0,0.0,0.0,0.0,GEH,General Electric Capital Corp.,,
6934,0.0,0.0,0.0,0.0,GEH.L,GEH.L,,
6935,0.0818,0.0,0.0,0.0,GEK,General Electric Capital Corp.,,
6936,0.0,0.0,0.0,0.0,GEK.L,GEK.L,,
6937,0.0,0.0,0.0,0.0,GEM,Goldman Sachs ActiveBeta Emerging Markets Equity ETF,,
6938,0.0,0.0,0.0,0.0,GENY,Principal Millennials Index ETF,,
6939,0.0,0.0,0.0,0.0,GEQ,Guggenheim Equal Weight Enhanced Equity Income Fund,股权,
6940,0.0,0.0,0.0,0.0,GER,Goldman Sachs MLP & Energy Renaissance Fund,,0.02379873
6941,0.0,0.0,0.0,0.0,GEUR,AdvisorShares Gartman Gold\/Euro ETF,,
6942,0.0,0.0,0.0,0.0,GEX,VanEck Vectors Global Alternative Energy ETF,环球,
6943,0.0,0.0,0.0,0.0,GGE,Guggenheim Enhanced Equity Strategy Fund,股权,18.51612815
6944,0.0,0.0,0.0,0.0,GGM,Guggenheim Credit Allocation Fund,,
6945,0.0,0.0,0.0,0.0,GGO,Gabelli Go Anywhere Trust,,
6946,0.0,0.0,0.0,0.0,GGO.C,The Gabelli Go Anywhere Trust,,
6947,0.0,0.0,0.0,0.0,GGOV,ProShares German Sovereign\/Sub-Sovereign ETF,债务\r,
6948,0.0,0.0,0.0,0.0,GGZ,The Gabelli Global Small & Mid Cap Value Trust,,
6949,0.0,0.0,0.0,0.0,GGZ.R,GGZ.R,,
6950,0.0,0.0,0.0,0.0,GHE,Exchange Traded Concepts Trust,,
6951,0.0,0.0,0.0,0.0,GHII,金马国际公司,控股公司-多元经营\r,6.09090879
6952,0.0,0.0,0.0,0.0,GHS,REX Gold Hedged S&P 500 ETF,,
6953,0.0,0.0,0.0,0.0,GHY,"Prudential Global Short Duration High Yield Fund, Inc.",环球,
6954,0.0,0.0,0.0,0.0,GHYB,Goldman Sachs Access High Yield Corporate Bond ETF,,
6955,0.0,0.0,0.0,0.0,GHYG,iShares Global High Yield Corporate Bond ETF,股权,
6956,0.0,0.0,0.0,0.0,GI,"ECPM HOLDINGS, LLC",,-2.76816599
6957,0.0,0.0,0.0,0.0,GIG.R,GIG.R,,
6958,0.0,0.0,0.0,0.0,GIGB,Goldman Sachs Access Investment Grade Corporate Bond ETF,,
6959,0.0,0.0,0.0,0.0,GII,SPDR S&P Global Infrastructure ETF,环球,
6960,0.0,0.0,0.0,0.0,GIVE,AdvisorShares Global Echo ETF,环球,
6961,0.0,0.0,0.0,0.0,GJH,STRATS Trust for U.S. Cellular Corp. SEC Series 2004-6,,
6962,0.0,0.0,0.0,0.0,GJO,"STRATS Trust for Wal Mart Stores, Inc. Series 2005-4",,
6963,0.0,0.0,0.0,0.0,GJP,"STRATS Trust for Dominion Resources, Inc. Series 2005-6",,
6964,0.0,0.0,0.0,0.0,GJR,STRATS Trust for Procter & Gamble 2006-1,,
6965,0.0,0.0,0.0,0.0,GJS,STRATS Trust for Goldman Sachs Group Series 2006-2,,
6966,0.0,0.0,0.0,0.0,GJT,STRATS Trust for Allstate Corp. Series 2006-3,,
6967,0.0,0.0,0.0,0.0,GJV,STRATS Trust for News Corp. Series 2006-4,,
6968,0.0,0.0,0.0,0.0,GK,G&K Services,纺织品\r,34.20701794
6969,0.0507,-1.0609,-0.4733,-0.1473,GLBS,Globus Maritime Ltd.,休闲,-0.04659427
6970,0.0,0.0,0.0,0.0,GLDC,黄金食品加工,,42.842858
6971,0.0,0.0,0.0,0.0,GLDI,Credit Suisse X-Links Gold Shares Covered Call ETN,环球,
6972,0.0,0.0,0.0,0.0,GLDM,SPDR Gold MiniShares Trust,,
6973,0.0,0.0,0.0,0.0,GLDW,SPDR Long Dollar Gold Trust,,
6974,0.0,0.0,0.0,0.0,GLDX,Global X Gold Explorers ETF,环球,
6975,-0.435,-71.1801,-2.2477,2.0293,GLG,GLG,,
6976,0.0,0.0,0.0,0.0,GLL,黄金ETF-ProShares两倍做空,环球,
6977,0.0,0.0,0.0,0.0,GLTR,ETFS Physical Precious Metals Basket Shares,,
6978,0.0,0.0,0.0,0.0,GMAN,Gordmans商店,零售,-0.1020339
6979,0.0,0.0,0.0,0.0,GMF,SPDR S&P Emerging Asia Pacific ETF,股权,
6980,0.0,0.0,0.0,0.0,GMFL,Invesco Multi-Factor Large Cap ETF,,
6981,0.0,0.0,0.0,0.0,GML,SPDR S&P Emerging Latin America ETF,股权,
6982,0.0,0.0,0.0,0.0,GMM,SPDR S&P Emerging Markets ETF,股权,
6983,0.0,0.0,0.0,0.0,GMMB,Columbia Intermediate Municipal Bond Strategy Fund,股权,
6984,0.0,0.0,0.0,0.0,GMOM,Cambria Global Momentum ETF,,
6985,0.0,0.0,0.0,0.0,GMTB,Columbia Core Bond Strategy Fund,股权,
6986,0.0,0.0,0.0,0.0,GMZ,Goldman Sachs MLP Income Opportunities Fund,,
6987,0.0,0.0,0.0,0.0,GNAT,WisdomTree Trust International Energy Sector Fund,股权,
6988,0.0,0.0,0.0,0.0,GNMA,iShares GNMA Bond ETF,股权,
6989,0.0,0.0,0.0,0.0,GNR,SPDR S&P Global Natural Resources ETF,环球,
6990,0.0,0.0,0.0,0.0,GNRX,VanEck Vectors Generic Drugs ETF,,
6991,0.0,0.0,0.0,0.0,GNT,"Gamco Natural Resources, Gold & Income Trust",股权,
6992,0.0,0.0,0.0,0.0,GOAU,U.S. Global GO GOLD & Precious Metal Miners ETF,,
6993,0.0,0.0,0.0,0.0,GOEX,Global X Gold Explorers ETF,,
6994,0.0,0.0,0.0,0.0,GOF,Guggenheim Strategic Opportunities Fund,股权,6.87812497
6995,0.0,0.0,0.0,0.0,GOODN,Gladstone Commercial Corporation,,-505.80001077
6996,0.0,0.0,0.0,0.0,GOP,Republican Policies Fund,,
6997,0.0,0.0,0.0,0.0,GOVT,Ishares Barclays U.S. Treasury Bond Fund,股权,
6998,0.0,0.0,0.0,0.0,GPACW,Global Partner Acquisition Corp.,,
6999,0.0,0.0,0.0,0.0,GPAQW,Gordon Pointe Acquisition Corp.,,
7000,0.0,0.0,0.0,0.0,GPIAW,GP INVESTMENTS ACQUISITION CO,,
7001,0.0,0.0,0.0,0.0,GQRE,FlexShares Global Quality Real Estate Index Fund,环球,
7002,0.0,0.0,0.0,0.0,GRBIC,Gabelli RBI NextShares,,
7003,0.0,0.0,0.0,0.0,GRES,IQ Global Resources ETF,环球,
7004,0.0,0.0,0.0,0.0,GRI,Cohen & Steers Global Realty Majors ETF,环球,
7005,0.0,0.0,0.0,0.0,GRID,First Trust Nasdaq Clean Edge Smart GRID Infrastructure Index,环球,
7006,0.0,0.0,0.0,0.0,GRIN,Grindrod Shipping Holdings Ltd,,
7007,0.0,0.0,0.0,0.0,GRMY,Xtrackers Germany Equity ETF,,
7008,0.0,0.0,0.0,0.0,GRN,iPath Global Carbon ETN,股权,
7009,0.0,0.0,0.0,0.0,GRSH,"Gores Holdings, Inc",,-28.69999843
7010,0.0,0.0,0.0,0.0,GRSHW,"Gores Holdings, Inc",,
7011,0.0,0.0,0.0,0.0,GRU,Elements MLCX Grains Index-Total Return ETN,股权,
7012,0.0,0.0,0.0,0.0,GRWN,iPath Pure Beta Softs ETN,环球,
7013,0.0,0.0,0.0,0.0,GRX,The Gabelli Healthcare & WellnessRx Trust,环球,
7014,0.0,0.0,0.0,0.0,GSC,GS Connect S&P GSCI Enhanced Commodity TR Strategy ETN,股权,
7015,0.0,0.0,0.0,0.0,GSD,WisdomTree Global SmallCap Dividend Fund,,
7016,0.0,0.0,0.0,0.0,GSEU,Goldman Sachs ActiveBeta Europe Equity ETF,,
7017,0.0,0.0,0.0,0.0,GSEW,Goldman Sachs Equal Weight U.S. Large Cap Equity ETF,,
7018,0.0,0.0,0.0,0.0,GSHTW,"Gores Holdings II, Inc.",,
7019,0.0,0.0,0.0,0.0,GSIE,Goldman Sachs ActiveBeta International Equity ETF,,
7020,0.0,0.0,0.0,0.0,GSJ,Goldman Sachs Group Inc 6.5% PREF 01\/11\/61 USD,,2.43981036
7021,0.0,0.0,0.0,0.0,GSJ.L,GSJ.L,,
7022,0.0,0.0,0.0,0.0,GSJY,Goldman Sachs ActiveBeta Japan Equity ETF,,
7023,0.0,0.0,0.0,0.0,GSLC,Goldman Sachs ActiveBeta U.S. Large Cap Equity ETF,,
7024,0.0,0.0,0.0,0.0,GSP,iPath S&P GSCI Total Return Index ETN,股权,
7025,0.0,0.0,0.0,0.0,GSSC,Goldman Sachs Activebeta U.S. Small Cap Equity ETF,,
7026,0.0,0.0,0.0,0.0,GSY,Invesco Ultra Short Duration ETF,股权,31.78481004
7027,0.0,0.0,0.0,0.0,GTAA,Cambria Global Tactical ETF,环球,
7028,0.0,0.0,0.0,0.0,GTIP,iShares Global Inflation-Linked Bond Fund,环球,
7029,0.0,0.0,0.0,0.0,GTO,Invesco Total Return Bond ETF,,
7030,0.0,0.0,0.0,0.0,GTWN,Georgetown Bancorp,储蓄及贷款\r,236.36363764
7031,0.0,0.0,0.0,0.0,GTYHW,"GTY Technology Holdings, Inc.",,
7032,0.0,0.0,0.0,0.0,GUDB,Sage ESG Intermediate Credit ETF,,
7033,0.0,0.0,0.0,0.0,GULF,WisdomTree中东红利股指数ETF,股权,
7034,0.0,0.0,0.0,0.0,GUR,SPDR S&P Emerging Europe ETF,资产配置,
7035,0.0,0.0,0.0,0.0,GURI,Global X Guru International Index ETF,,
7036,0.0,0.0,0.0,0.0,GURU,Global X Guru Index ETF,环球,
7037,0.0,0.0,0.0,0.0,GUSH,Direxion Daily S&P Oil & Gas Exp. & Prod. Bull 3X Shares,,
7038,0.0,0.0,0.0,0.0,GVAL,Cambria Global Value ETF,环球,
7039,0.0,0.0,0.0,0.0,GVI,iShares Barclays Intermediate,股权,
7040,0.0,0.0,0.0,0.0,GVIP,Goldman Sachs Hedge Industry VIP ETF,,
7041,0.0,0.0,0.0,0.0,GWL,SPDR S&P World ex-US ETF,股权,
7042,0.0,0.0,0.0,0.0,GWX,SPDR S&P International Small Cap ETF,股权,
7043,0.0,0.0,0.0,0.0,GXC,中国ETF-SPDR S&P,股权,
7044,0.0,0.0,0.0,0.0,GYB,CABCO Series 2004-101 Trust Goldman Sachs Capital I,,
7045,0.0,0.0,0.0,0.0,GYC,CABCO Series 2004-102 Trust,,
7046,0.0,0.0,0.0,0.0,GYEN,AdvisorShares Gartman Gold\/Yen ETF,,
7047,0.0,0.0,0.0,0.0,GYLD,Arrow Dow Jones Global Yield ETF,环球,
7048,0.0,0.0,0.0,0.0,HACK,ETFMG Prime Cyber Security ETF,,
7049,0.0,0.0,0.0,0.0,HACV,iShares Currency Hedged MSCI ACWI Minimum Volatility ETF,,
7050,0.0,0.0,0.0,0.0,HACW,iShares Currency Hedged MSCI ACWI ETF,,
7051,0.0,0.0,0.0,0.0,HAHA,CSOP China CSI 300 A-H Dynamic ETF,,
7052,0.0,0.0,0.0,0.0,HAKD,Direxion Daily Cyber Security Bear 2X Shares,,
7053,0.0,0.0,0.0,0.0,HAKK,Direxion Daily Cyber Security Bull 2X Shares,,
7054,0.0,0.0,0.0,0.0,HAO,中国小型股指数ETF-Guggenheim,股权,
7055,0.0,0.0,0.0,0.0,HAP,VanEck Vectors Natural Resources ETF,环球,
7056,0.0,0.0,0.0,0.0,HAR,哈曼国际,家具家饰,22.03557337
7057,0.0,0.0,0.0,0.0,HAUD,iShares Currency Hedged MSCI Australia ETF,,
7058,0.0,0.0,0.0,0.0,HAWX,iShares Currency Hedged MSCI ACWI ex U.S. ETF,,
7059,0.0,0.0,0.0,0.0,HBANP,"Huntington Bancshares, Inc.",,1880.00003202
7060,0.0,0.0,0.0,0.0,HBU,ProShares Ultra Homebuilders &amp; Supplies,,
7061,0.0,0.0,0.0,0.0,HBZ,ProShare UltraShort Homebuilders &amp; Supplies,,
7062,0.0,0.0,0.0,0.0,HCACU,HENNESSY CAP ACQUI,,
7063,0.0,0.0,0.0,0.0,HCACW,Hennessy Capital Acquisition Corp. - Warrant,,
7064,0.0,0.0,0.0,0.0,HCAPL,Harvest Capital Credit Corporation - 7.00% Notes due 2020,,
7065,0.0,0.0,0.0,0.0,HCJ,"HCI GROUP, INC.",,4.1419086
7066,0.0,0.0,0.0,0.0,HCJ.L,HCJ.L,,
7067,0.0,0.0,0.0,0.0,HCOR,Hartford Corporate Bond ETF,,
7068,0.0,0.0,0.0,0.0,HCRF,iShares Edge MSCI Multifactor Healthcare ETF,,
7069,0.0,0.0,0.0,0.0,HDAW,Xtrackers MSCI All World ex US High Dividend Yield Hedged,,
7070,0.0,0.0,0.0,0.0,HDEE,Deutsche X-trackers MSCI Emerging Markets High Dividend Yield He,,
7071,0.0,0.0,0.0,0.0,HDEF,Xtrackers MSCI EAFE High Dividend Yield Hedged Equity ETF,,
7072,0.0,0.0,0.0,0.0,HDEZ,Deutsche X-trackers MSCI Eurozone High Dividend Yield Hedged Equ,,
7073,0.0,0.0,0.0,0.0,HDG,ProShares Hedge Replication ETF,环球,
7074,0.0,0.0,0.0,0.0,HDGE,AdvisorShares Ranger Equity Bear ETF,股权,
7075,0.0,0.0,0.0,0.0,HDLS,WisdomTree International Hedged SmallCap Dividend Fund,,
7076,0.0,0.0,0.0,0.0,HDLV,ETRACS Monthly Pay 2xLeveraged US High Dividend Low Vol ETN,,
7077,0.0,0.0,0.0,0.0,HDMV,First Trust Horizon Managed Volatility Developed Intl ETF,,
7078,0.0,0.0,0.0,0.0,HDRA,Hydra Industries Acquisition Corp. ,,-9.71264341
7079,0.0,0.0,0.0,0.0,HDRAR,Hydra Industries Acquisition Corp. - Rights,,
7080,0.0,0.0,0.0,0.0,HDRAW,Hydra Industries Acquisition Corp. - Warrants,,
7081,0.0,0.0,0.0,0.0,HDRW,WisdomTree Global ex-U.S. Hedged Real Estate Fund,,
7082,0.0,0.0,0.0,0.0,HDV,iShares Core High Dividend ETF,股权,
7083,0.0,0.0,0.0,0.0,HDWM,WisdomTree Trust WisdomTree International Hedged Equity Fund,,
7084,0.0,0.0,0.0,0.0,HDWX,SPDR S&amp;P International Dividend Currency Hedged ETF,,
7085,0.0,0.0,0.0,0.0,HECO,EcoLogical Strategy ETF,股权,
7086,0.0,0.0,0.0,0.0,HEEM,iShares Currency Hedged MSCI Emerging Markets ETF,,
7087,0.0,0.0,0.0,0.0,HEFA,iShares Currency Hedged MSCI EAFE ETF,股权,
7088,0.0,0.0,0.0,0.0,HEFV,iShares Currency Hedged MSCI EAFE Minimum Volatility ETF,,
7089,0.0,0.0,0.0,0.0,HEMV,iShares Currency Hedged MSCI EM Minimum Volatility ETF,,
7090,0.0,0.0,0.0,0.0,HEOP,欧克斯赛银行,银行,27.24489821
7091,0.0,0.0,0.0,0.0,HEQ,John Hancock Hedged Equity & Income Fund,股权,
7092,0.0,0.0,0.0,0.0,HEUS,iShares Currency Hedged MSCI Europe Small-Cap ETF,,
7093,0.0,0.0,0.0,0.0,HEUV,iShares Currency Hedged MSCI Europe Minimum Volatility ETF,,
7094,0.0,0.0,0.0,0.0,HEVY,iPath Pure Beta Industrial Metals ETN,环球,
7095,0.0,0.0,0.0,0.0,HEWC,iShares Currency Hedged MSCI Canada ETF,,
7096,0.0,0.0,0.0,0.0,HEWG,iShares Currency Hedged MSCI Germany ETF,,
7097,0.0,0.0,0.0,0.0,HEWI,iShares Currency Hedged MSCI Italy ETF,,
7098,0.0,0.0,0.0,0.0,HEWJ,iShares Currency Hedged MSCI Japan ETF,股权,
7099,0.0,0.0,0.0,0.0,HEWL,iShares Currency Hedged MSCI Switzerland ETF,,
7100,0.0,0.0,0.0,0.0,HEWP,iShares Currency Hedged MSCI Spain ETF,,
7101,0.0,0.0,0.0,0.0,HEWU,iShares Currency Hedged MSCI United Kingdom ETF,,
7102,0.0,0.0,0.0,0.0,HEWW,iShares Currency Hedged MSCI Mexico ETF,,
7103,0.0,0.0,0.0,0.0,HEWY,iShares Currency Hedged MSCI South Korea ETF,,
7104,0.0,0.0,0.0,0.0,HEZU,iShares Currency Hedged MSCI Eurozone ETF,,
7105,0.0,0.0,0.0,0.0,HFEZ,SPDR EURO STOXX 50 Currency Hedged ETF,,
7106,0.0,0.0,0.0,0.0,HFGIC,Hartford Global Impact NextShares Fund,,
7107,0.0,0.0,0.0,0.0,HFRO,Highland Floating Rate Opportunities Fund,,
7108,0.0,0.0,0.0,0.0,HFXE,IQ 50 PERCENT HEDGED FTSE EUROPE ETF,,
7109,0.0,0.0,0.0,0.0,HFXI,IQ 50 Percent Hedged FTSE International ETF,,
7110,0.0,0.0,0.0,0.0,HFXJ,IQ 50 Percent Hedged FTSE Japan ETF,,
7111,0.0,0.0,0.0,0.0,HGEU,ProShares Hedged FTSE Europe ETF,,
7112,0.0,0.0,0.0,0.0,HGG,hhgregg电子零售,,-0.06865672
7113,0.0,0.0,0.0,0.0,HGI,Invesco Zacks International Multi-Asset Income ETF,环球,
7114,0.0,0.0,0.0,0.0,HGJP,ProShares Hedged FTSE Japan ETF,,
7115,0.0,0.0,0.0,0.0,HGSD,WisdomTree Global Hedged SmallCap Dividend Fund,,
7116,0.0,0.0,0.0,0.0,HH,Hooper Holmes Inc,卫生保健设施,-0.62608699
7117,0.0,0.0,0.0,0.0,HHY,HHY基金,股权,-7.111111
7118,0.0,0.0,0.0,0.0,HHYX,iShares Currency Hedged Global ex USD High Yield Bond ETF,,
7119,0.0,0.0,0.0,0.0,HIE,Miller\/Howard High Income Equity Fund,,
7120,0.0,0.0,0.0,0.0,HILO,Columbia EM Quality Dividend ETF,股权,
7121,0.0,0.0,0.0,0.0,HIPS,GraniteShares HIPS US High Income ETF,,
7122,0.0,0.0,0.0,0.0,HJLIW,"Hancock Jaffe Laboratories, Inc.",,
7123,0.0,0.0,0.0,0.0,HJPX,iShares Currency Hedged JPX-Nikkei 400 ETF,,
7124,0.0,0.0,0.0,0.0,HJV,MS Structured SATURNS Series 2007-1,,
7125,0.0,0.0,0.0,0.0,HMOP,Hartford Municipal Opportunities ETF,,
7126,0.0,0.0,0.0,0.0,HNDL,Strategy Shares Nasdaq 7HANDL Index ETF,,
7127,0.0,0.0,0.0,0.0,HNR,哈维斯特天然资源,油气,1.23507457
7128,0.0,0.0,0.0,0.0,HOLD,AdvisorShares Sage Core Reserves ETF,,
7129,0.0,0.0,0.0,0.0,HOML,ETRACS Monthly Reset 2xLeveraged ISE Exclusively Homebuilders,,
7130,0.0,0.0,0.0,0.0,HOMX,"ETRACS ISE Exclusively Homebuilders ETN due March 13, 2045",,
7131,0.0,0.0,0.0,0.0,HONR,InsightShares Patriotic Employers ETF,,
7132,0.0,0.0,0.0,0.0,HOT,美国喜达屋,住宿,157.24490113
7133,0.0,0.0,0.0,0.0,HOTRW,"Chanticleer Holdings, Inc. - Warrants",,
7134,0.0,0.0,0.0,0.0,HPTRP,Hospitality Properties Trust - Hospitality Properties Trust Pref,,32.17948885
7135,0.0,0.0,0.0,0.0,HQBD,Hartford Quality Bond ETF,,
7136,0.0,0.0,0.0,0.0,HREX,SPDR MSCI International Real Estate Currency Hedged ETF,,
7137,0.0,0.0,0.0,0.0,HRMNU,Harmony Merger Corp,,
7138,0.0,0.0,0.0,0.0,HRMNW,Harmony Merger Corp.,,
7139,0.0,0.0,0.0,0.0,HRT,Arrhythmia Research Technology Inc,,-16.39999962
7140,0.0,0.0,0.0,0.0,HSCZ,iShares Currency Hedged MSCI EAFE Small-Cap ETF,,
7141,0.0,0.0,0.0,0.0,HSEA.L,HSEA.L,,
7142,0.0,0.0,0.0,0.0,HSEB.L,HSEB.L,,
7143,0.0,0.0,0.0,0.0,HSPX,Horizons S&P 500 Covered Call ETF,股权,
7144,0.0,0.0,0.0,0.0,HSRT,Hartford Short Duration ETF,,
7145,0.0,0.0,0.0,0.0,HTAB,Hartford Schroders Tax-Aware Bond ETF,,
7146,0.0,0.0,0.0,0.0,HTCH,哈钦森科技,计算机,-4.34782601
7147,0.0,0.0,0.0,0.0,HTF,Horizon Technology Finance Corp,,21.89478381
7148,0.0,0.0,0.0,0.0,HTF.L,HTF.L,,
7149,0.0,0.0,0.0,0.0,HTGY,Hercules Technology Growth Capital Inc Pfd,,27.23655885
7150,0.0,0.0,0.0,0.0,HTGY.L,HTGY.L,,
7151,0.0,0.0,0.0,0.0,HTGZ,Hercules Technology Growth Capital Inc 7% Pref,,27.13978449
7152,0.0,0.0,0.0,0.0,HTGZ.L,HTGZ.L,,
7153,0.0,0.0,0.0,0.0,HTR,赫利俄斯总回报基金,股权,-1046.00002719
7154,0.0,0.0,0.0,0.0,HTRB,Hartford Total Return Bond ETF,,
7155,0.0,0.0,0.0,0.0,HTUS,Hull Tactical US ETF,,
7156,0.0,0.0,0.0,0.0,HTWR,心件医疗,医疗保健产品,-17.05294056
7157,0.0,0.0,0.0,0.0,HTY,John Hancock Tax-Advantaged Global Shareholder Yield Fund,股权,
7158,0.0,0.0,0.0,0.0,HUNTW,Hunter Maritime Acquisition Corp.,,
7159,0.0,0.0,0.0,0.0,HUSE,US Equity Rotation Strategy ETF,股权,
7160,0.0,0.0,0.0,0.0,HUSV,First Trust Horizon Managed Volatility Domestic ETF,,
7161,0.0,0.0,0.0,0.0,HVPW,U.S. Equity High Volatility Put Write Index Fund,,
7162,0.0,0.0,0.0,0.0,HW,水源建筑材料,,42.52631592
7163,0.0,0.0,0.0,0.0,HWAY,健康之路医疗,健康护理服务,-5.53738308
7164,0.0,0.0,0.0,0.0,HYACW,Haymaker Acquisition Corp.,,
7165,0.0,0.0,0.0,0.0,HYDB,iShares Edge High Yield Defensive Bond ETF,,
7166,0.0,0.0,0.0,0.0,HYDD,Direxion Daily High Yield Bear 2X Shares,,
7167,0.0,0.0,0.0,0.0,HYDW,Xtrackers Low Beta High Yield Bond ETF,,
7168,0.0,0.0,0.0,0.0,HYEM,Vectors新兴市场高收益企业债指数ETF,股权,
7169,0.0,0.0,0.0,0.0,HYG,债券指数ETF-iShares iBoxx高收益公司债,股权,13.89772772
7170,0.0,0.0,0.0,0.0,HYGH,iShares Interest Rate Hedged High Yield Bond ETF,股权,
7171,0.0,0.0,0.0,0.0,HYHG,ProShares High Yield Interest Rate Hedged,,
7172,0.0,0.0,0.0,0.0,HYI,"Western Asset High Yield Defined Opportunity Fund, Inc.",股权,
7173,0.0,0.0,0.0,0.0,HYIH,Deutsche X-trackers High Yield Corporate Bond - Interest Rate He,,
7174,0.0,0.0,0.0,0.0,HYLB,Xtrackers USD High Yield Corporate Bond ETF,,
7175,0.0,0.0,0.0,0.0,HYLD,Peritus High Yield ETF,股权,
7176,0.0,0.0,0.0,0.0,HYLS,First Trust Tactical High Yield ETF,股权,
7177,0.0,0.0,0.0,0.0,HYLV,IQ S&P High Yield Low Volatility Bond ETF,,
7178,0.0,0.0,0.0,0.0,HYMB,SPDR Nuveen S&P High Yield Municipal Bond ETF,股权,
7179,0.0,0.0,0.0,0.0,HYND,WisdomTree BofA Merrill Lynch High Yield Bd. Negative Dur Fd,,
7180,0.0,0.0,3.1311,3.4248,HYRE,"HyreCar, Inc.",,
7181,0.0,0.0,0.0,0.0,HYS,PIMCO 0-5 Year High Yield Corporate Bond Index ETF,股权,
7182,0.0,0.0,0.0,0.0,HYUP,Xtrackers High Beta High Yield Bond ETF,,
7183,0.0,0.0,0.0,0.0,HYXE,iShares iBoxx $ High Yield ex Oil & Gas Corporate Bond ETF,,
7184,0.0,0.0,0.0,0.0,HYXU,iShares Global ex USD High Yield Corporate Bond Fund,股权,
7185,0.0,0.0,0.0,0.0,HYZD,WisdomTree对冲零久期高收益债指数ETF,股权,
7186,0.0,0.0,0.0,0.0,IAE,Voya Asia Pacific High Dividend Equity Income Fund,股权,
7187,0.0,0.0,0.0,0.0,IAGG,iShares International Aggregate Bond Fund,,
7188,0.0,0.0,0.0,0.0,IAI,iShares U.S. Broker-Dealers ETF,股权,54.88136018
7189,0.0,0.0,0.0,0.0,IAK,iShares U.S. Insurance ETF,股权,9.92748821
7190,0.0,0.0,0.0,0.0,IAMXR,I-AM Capital Acquisition Co.,,
7191,0.0,0.0,0.0,0.0,IAMXU,I-AM Capital Acquisition Company,,
7192,0.0,0.0,0.0,0.0,IAMXW,I-AM Capital Acquisition Co.,,
7193,0.0,0.0,0.0,0.0,IAT,iShares U.S. Regional Banks ETF,股权,66.74324156
7194,0.0,0.0,0.0,0.0,IAUF,iShares Gold,,
7195,0.0,0.0,0.0,-0.0199,IBB,生物科技指数ETF-iShares Nasdaq,股权,1.89724265
7196,0.0,0.0,0.0,0.0,IBCC,iShares iBonds Mar 2018 Corporate ex-Financials ETF,,
7197,0.0,0.0,0.0,0.0,IBCD,iShares iBonds Mar 2020 Corporate ex-Financials ETF,,
7198,0.0,0.0,0.0,0.0,IBCE,iShares iBonds Mar 2023 Corporate ex-Financials ETF,股权,
7199,0.0,0.0,0.0,0.0,IBD,Inspire Corporate Bond Impact ETF,,
7200,0.0,0.0,0.0,0.0,IBDB,iShares iBonds Mar 2018 Corporate ETF,股权,
7201,0.0,0.0,0.0,0.0,IBDC,iShares iBonds Mar 2020 Corporate ETF,,
7202,0.0,0.0,0.0,0.0,IBDD,iShares iBonds Mar 2023 Corporate ETF,股权,
7203,0.0,0.0,0.0,0.0,IBDF,iSharesBond Dec 2016 Corporate Term ETF,,
7204,0.0,0.0,0.0,0.0,IBDH,iShares iBonds Dec 2018 Term Corporate ETF,股权,
7205,0.0,0.0,0.0,0.0,IBDJ,iShares iBonds Dec 2017 Corporate ETF,,
7206,0.0,0.0,0.0,0.0,IBDK,iShares iBonds Dec 2019 Term Corporate ETF,,
7207,0.0,0.0,0.0,0.0,IBDL,iShares iBonds Dec 2020 Corporate ETF,,
7208,0.0,0.0,0.0,0.0,IBDM,iShares iBonds Dec 2021 Corporate ETF,,
7209,0.0,0.0,0.0,0.0,IBDN,iShares iBonds Dec 2022 Corporate ETF,,
7210,0.0,0.0,0.0,0.0,IBDO,iShares iBonds Dec 2023 Corporate ETF,,
7211,0.0,0.0,0.0,0.0,IBDP,iShares iBonds Dec 2024 Corporate ETF,,
7212,0.0,0.0,0.0,0.0,IBDQ,iShares iBonds Dec 2025 Corporate ETF,,
7213,0.0,0.0,0.0,0.0,IBDR,iShares iBonds Dec 2026 Term Corporate ETF,,
7214,0.0,0.0,0.0,0.0,IBDS,iShares iBonds Dec 2027 Term Corporate ETF,,
